CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,FavoriteCategory,SecondFavoriteCategory,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems
CUST08786,2023-12-10,35.0,Female,Medium,Japan,Paris,5.0,64.93656667785785,369.66607222063,nan,Home Goods,0.16203346349898765,0.3893605828349441,Medium,1.0,6.313563982530829,0.45757536576870006,,0.04602308160785022,Yes,No,Yes
CUST08787,2023-08-20,15.0,Male,High,Germany,Berlin,0.0,230.46408697369864,16.54734406481473,Beauty,Sports,0.4402480814913124,0.18045272187039718,nan,2.0,,0.06718935193583322,0.17170434822040972,0.14443580016066584,No,No,No
CUST08788,2021-09-01,59.0,Male,,USA,Los Angeles,3.0,187.71629043859016,539.1483597545104,Clothing,Beauty,0.24006314130917594,0.014273766905741841,nan,4.0,8.20540644274647,0.12186759834776607,0.2007534761332083,0.07175732020633649,Yes,Yes,No
CUST08789,2021-07-20,29.0,Female,Medium,France,London,4.0,32.97420527884545,177.89747545786872,Sports,nan,0.04421466046804262,0.25304184648580785,Never,2.0,6.892589062034471,,0.3413733310202945,0.4641021310003737,Yes,Yes,No
CUST08790,2021-08-22,24.0,Male,Very High,France,,1.0,64.23856875858858,112.50839958613639,Toys,Food,0.1802667517640998,0.3420350991363128,,3.0,6.034898034379872,0.15181420611592397,0.15019765070170307,0.12950234179853495,No,No,Yes
CUST08791,2021-05-18,34.0,Other,,Canada,New York,5.0,644.0563572335033,3294.7935307759763,Home Goods,nan,0.70425791637307,0.1811832299323659,High,1.0,7.606248825050768,0.5886334628377538,0.1576522934408188,0.15075355461086704,Yes,No,Yes
CUST08792,2023-06-05,40.0,Prefer not to say,Very High,Japan,New York,13.0,75.93680872828645,1053.3194642333206,Home Goods,nan,0.29967741927103725,0.40576609509016637,,5.0,7.404625212352616,0.6469793722100896,0.13439836820631565,0.21479134691660115,Yes,No,No
CUST08793,2022-10-20,32.0,,Medium,USA,Tokyo,4.0,20.32589746816387,101.94299860029382,,nan,0.2910940255468903,0.3088108722288128,Never,2.0,8.620167506475175,0.2223063205862193,0.15531825975232236,0.3335953035227009,Yes,No,Yes
CUST08794,2023-05-03,-15.0,Male,nan,France,New York,4.0,31.27939778154092,32.35685722818404,Electronics,Home Goods,0.20501096524243878,0.3012816223457402,Never,1.0,10.0,0.03479274089725412,0.2269839372312055,0.20782131573164053,Yes,No,No
CUST08795,2023-10-29,38.0,Female,Very High,France,Sydney,7.0,609.567341004508,4275.005845420239,Home Goods,Home Goods,0.295737760877929,0.5227927600492791,High,0.0,9.639600323839742,0.31481375398736927,0.022179585341842036,0.09626204069953728,Yes,Yes,No
CUST08796,2020-06-20,,,High,Japan,Sydney,5.0,26.703835872930668,273.5189103709151,nan,Beauty,0.06376394371636909,0.34154836067027705,High,5.0,6.362341522045038,,0.14262583429073786,0.07499023608834732,Yes,Yes,No
CUST08797,2020-06-09,21.0,Male,nan,UK,Sydney,6.0,20.890304772666287,122.70446200091077,Books,Home Goods,0.3906453440396643,0.17718441568444612,Never,2.0,10.0,0.06710133419972175,0.22980774016986047,0.14445550277199398,Yes,No,No
,2022-04-20,58.0,Male,Medium,Canada,,1.0,26.227161670616884,-121.57112035422085,Home Goods,Home Goods,0.3795110858905679,0.2413752424641744,nan,1.0,7.36568147767265,0.3050794326901139,0.09495009784430532,0.08101712749358364,No,No,No
CUST08799,2022-12-30,48.0,nan,Low,,New York,6.0,13.784136638431892,37.33824599409386,Clothing,nan,0.34891332091739297,0.4398293657274976,High,1.0,6.065855355539079,0.2560620202653277,0.04217420879524488,0.20794915506190764,Yes,No,No
CUST08800,2023-08-28,42.0,Prefer not to say,Very High,Canada,Berlin,3.0,15.770046994207801,23.436039373105395,nan,Sports,0.41596799303711973,0.3039497923056851,Never,4.0,8.26404096147193,0.29171851003655574,0.4167174080469402,0.29251278428922667,Yes,No,No
CUST08801,2021-04-03,19.0,Prefer not to say,nan,Australia,Paris,8.0,38.724369160024494,346.4301475925069,Beauty,Clothing,0.24706461234145116,0.22608607473006093,Medium,2.0,5.654429054658662,0.3140740682072937,0.30488463631394747,0.09244318262144538,Yes,Yes,Yes
CUST08802,2022-03-29,39.0,nan,nan,France,Tokyo,5.0,281.94384525556416,1472.9709333953763,Clothing,,0.31815398085285324,0.0598343101167311,nan,1.0,6.204112854706587,0.27081950060635135,0.15922938221955996,0.15556176753353407,Yes,No,Yes
CUST08803,2018-07-21,40.0,Female,High,Germany,New York,3.0,70.07865138382628,160.61060309833937,Food,nan,0.27141221685668676,0.211066587637406,Low,2.0,6.7695055541588065,0.15539939115966117,0.17416202752149784,0.13385065853319839,Yes,,No
CUST08804,2020-01-11,33.0,Male,Very High,Australia,Los Angeles,4.0,97.23595684312818,327.4853844140133,Electronics,Home Goods,,0.14531398406174273,nan,3.0,,0.042894698330155384,0.16539922192898107,0.27216809880883525,Yes,No,No
CUST08805,2021-10-01,48.0,Other,Low,Other,Berlin,1.0,24.930570539744053,-91.13199843114928,Clothing,Food,0.07436769422824578,0.2981899062094742,Low,3.0,6.07710390980598,0.1594325445973213,0.19938281272574845,0.1196866801186608,No,No,No
CUST08806,2021-10-21,29.0,Prefer not to say,nan,France,Paris,4.0,26.285882313659258,288.4756434485975,Sports,Electronics,0.4832273024370116,0.2370076459873795,nan,1.0,5.7047297015914635,0.288261509523545,0.3036684836197756,0.2808591022733741,Yes,No,No
CUST08807,2023-06-24,30.0,Prefer not to say,High,France,Berlin,5.0,7649.133077108638,435.2132628362738,Food,Home Goods,0.10017860540935031,0.2998027708360846,High,0.0,8.28246235434626,0.08728763247258242,0.04738744597795006,0.39374359305005846,Yes,No,No
CUST08808,2022-01-11,25.0,Prefer not to say,Very High,Japan,London,6.0,55.19983515487349,372.9847700272911,Clothing,nan,0.11142943561828787,0.29102934454152707,Low,4.0,7.079579338197362,0.4353848158026024,0.2371752216715247,0.17286252797071816,Yes,No,No
CUST08809,2022-03-17,28.0,Female,Very High,Other,Berlin,5.0,146.31306705801563,676.6087153970711,,nan,0.21964729491680435,0.3110259833987915,Never,0.0,,0.09057321282569901,0.20966928333321114,0.04391906472144511,Yes,No,Yes
CUST08810,2018-11-15,32.0,nan,Low,Other,Tokyo,1.0,37.91772439610904,132.32893462668028,Toys,Beauty,0.3942401172830681,0.336434494867496,Medium,2.0,8.12010814649575,0.422421042321378,0.46493655862739824,0.24880449016685605,No,No,Yes
CUST08811,2020-11-23,32.0,Female,High,USA,Sydney,4.0,29.713493824287738,106.56598555707822,Clothing,nan,,0.4006930729691942,High,2.0,10.0,0.08025510923526484,0.22483572897701729,0.11615395639937207,Yes,No,No
CUST08812,2023-03-10,31.0,Prefer not to say,Low,Japan,Berlin,9.0,19.424342448801955,55.5085980204413,Electronics,Books,0.511526170231961,0.11399249862857831,Never,1.0,8.866279830691425,0.3079440116599855,0.15802920361151432,0.4192857369245425,Yes,,Yes
CUST08813,2019-12-25,48.0,Male,nan,Canada,London,12.0,26.580934364108302,387.92036234418754,Electronics,Beauty,0.08904495686601173,0.17657446193916906,nan,3.0,,0.1672269424546838,0.10519426718742328,0.2522820155880609,Yes,Yes,No
CUST08814,,57.0,Prefer not to say,Medium,Canada,London,,13.731101383800993,143.38336517774502,Food,Food,0.518714939681146,0.33028595445232395,Medium,0.0,,0.19100752796261403,0.05270559571378635,0.16393496765139498,Yes,No,No
CUST08815,,15.0,Male,Medium,Japan,London,6.0,,3192.342336892262,Books,Sports,0.2832697779346591,0.24807243760239925,Medium,0.0,4.0797231658246655,0.18397385043890813,0.12963410054132934,,,No,Yes
CUST08816,2021-06-29,57.0,Male,Low,UK,Other,6.0,89.70686763646978,455.5171212361094,Toys,Books,0.20783196120888944,0.6922715358472137,High,3.0,4.984472476058084,0.09286842097462616,0.0643149888463078,0.4181338135307327,Yes,No,Yes
CUST08817,2019-02-05,45.0,Prefer not to say,Low,Canada,Tokyo,3.0,13.81540249965818,3.473290553463009,Toys,Food,0.37497392049431777,0.14296152899610742,nan,1.0,3.1053084335794887,0.4049347858165005,0.1748171377944073,0.09889380375489938,Yes,No,No
CUST08818,2023-01-14,21.0,Prefer not to say,Medium,France,Tokyo,9.0,73.89221390281723,575.9166302252478,,Toys,0.20408568572404845,0.20672133999137418,nan,3.0,7.636254794479643,0.19914851961414215,0.39055920603204314,0.14605619353485208,Yes,No,No
CUST08819,2019-12-25,30.0,Male,nan,USA,,6.0,70.93445451081158,285.3803495648241,,Clothing,0.25499004645832923,0.14324219240598277,nan,5.0,9.20662723300619,0.1255123920622619,0.40997257885303284,0.3529090208157192,Yes,,No
CUST08820,2021-02-09,39.0,Female,Low,UK,London,8.0,101.95316200008016,758.8674075535394,Clothing,Electronics,0.6781592198506672,0.053224823811502765,High,0.0,8.332991785090972,0.06698162478444078,0.025275777065262673,0.26620479588296714,Yes,Yes,No
CUST08821,2020-01-21,10.0,Female,nan,France,New York,10.0,51.07464276596457,496.2689965191417,,Food,0.04804455380213376,0.07097633039343236,Never,3.0,,0.11429914462425206,0.27638682582054735,0.05516400853616145,Yes,Yes,No
CUST08822,2018-09-25,33.0,Female,nan,France,Los Angeles,2.0,39.591234451640645,71.18788121422061,Food,Food,0.5086639277901238,0.318339260925377,Low,3.0,6.229180926192523,0.17163304948675787,0.08900855989794924,0.37575988205367694,Yes,No,No
CUST08823,2021-09-02,42.0,Other,High,Other,Sydney,2.0,15.35757520479077,141.82403965592482,Food,Sports,0.2330610796449089,0.7522260311848783,High,1.0,9.9093024187964,0.26071654440735076,0.3119286164195138,0.498830822178547,Yes,,
CUST08824,2019-07-24,23.0,Male,nan,Australia,Los Angeles,5.0,3.51646262516614,-80.6604740817811,Books,Sports,0.10151943748455446,0.12666685187791696,,2.0,5.9260394210830025,0.3666973848599803,,0.03924950196917438,Yes,Yes,No
CUST08825,2023-05-28,12.0,Other,Very High,UK,Sydney,9.0,38.77392523290071,297.84681783522365,,Beauty,0.12130724762458607,0.35027983990932865,Medium,2.0,3.9703625879740705,0.14191289047923655,0.36295266576055807,0.010930094016314599,Yes,No,No
CUST08826,2019-06-30,37.0,Other,Medium,Australia,London,7.0,122.29613852929673,920.6465474507338,nan,Sports,0.2579205203671493,0.17262871888428294,Medium,1.0,7.051621235148153,0.13509380077177327,0.15390482641641626,0.2792321416537842,Yes,No,Yes
CUST08827,2018-12-31,68.0,Male,,Other,Paris,2.0,20.292221410031008,92.82714102041632,Food,Food,0.34002683168960124,0.31853236513222205,Never,1.0,4.401482797444128,0.3326412772830191,0.2518575228363911,0.14756626945308549,Yes,No,No
CUST08828,2019-07-01,24.0,Other,,,Sydney,5.0,,400.39918701048595,Sports,Electronics,0.20125215982199665,0.40122045543813917,Medium,,6.303851295978325,0.08152367333035637,0.0620436025786714,0.15223352332596674,Yes,No,Yes
CUST08829,2018-09-28,24.0,Male,Low,France,Berlin,2.0,24.640370614340192,29.730328081066354,Food,Sports,0.24223816163782652,0.2583409621249185,Low,1.0,7.92251015231009,0.15347260137378074,0.20068916144025453,0.2645751959887289,Yes,,No
CUST08830,2020-01-09,31.0,,High,Other,Los Angeles,15.0,14.663953509487174,,Food,Home Goods,0.25323028461217106,0.057386093755558344,Never,3.0,3.3667572057024784,0.22332934042238656,0.1015723028112107,0.038530305058079785,Yes,No,No
CUST08831,2021-06-11,58.0,nan,High,Australia,Tokyo,0.0,82.8937226347269,-17.701208061700434,Home Goods,Books,0.23976566930949103,0.316168509888107,Never,2.0,6.914567709446145,0.05132528817111967,0.07275192504816438,0.0627947216680893,No,No,No
CUST08832,2018-02-28,10.0,Male,Very High,Other,Tokyo,4.0,93.7171223737535,382.26653075686306,Books,Toys,0.2873851149238902,0.10237060586310054,nan,2.0,7.0909151280813605,0.27909956776999206,0.19609346127936755,0.1453696847492731,Yes,No,No
CUST08833,2021-06-28,46.0,Male,Low,USA,Sydney,14.0,,365.212874956247,Home Goods,Electronics,0.5965272390659445,0.4571700604286147,,2.0,5.966340712079676,0.21596945008565888,0.09760336324419863,0.23482368512366586,Yes,No,No
CUST08834,2023-02-14,27.0,Male,Medium,USA,New York,11.0,44.74172765204792,546.6109030124338,Toys,Home Goods,0.3435635496967386,0.27455524412142845,Medium,3.0,5.920924889762149,0.19168126640823538,0.17210107576281816,0.5128095559740669,Yes,No,Yes
CUST08835,2018-03-27,29.0,Female,Very High,Australia,Paris,1.0,306.9427419959227,254.11778263844485,Books,Books,0.3826014390548404,0.7584256450168982,Never,0.0,7.626889963944364,0.34645352482153313,0.09093604557609028,0.22934214456859742,No,No,Yes
CUST08836,2020-02-02,19.0,Male,,USA,Paris,3.0,205.47413641284183,647.6032074810665,Clothing,nan,0.21332754526838718,0.12528325190866085,Medium,2.0,4.993861108097223,0.3660683950179443,0.1222093788846307,0.1436632588217137,Yes,Yes,No
CUST08837,2019-01-25,31.0,Prefer not to say,Very High,Canada,,7.0,35.58529386853734,311.630539891156,Sports,Books,0.18801248642237525,0.4464870980555656,Never,1.0,7.170779950693545,,0.31197850650601805,0.09698448853502219,Yes,No,No
CUST08838,2021-04-18,20.0,nan,nan,UK,Berlin,6.0,86.53978481345453,593.5678205372226,Books,nan,0.4291597844483215,0.6363383509485343,Medium,0.0,5.066656868617411,0.19718260334002502,0.26625225705487265,0.21045288961563213,Yes,No,Yes
CUST08839,,26.0,nan,nan,USA,Berlin,3.0,124.46249486156997,302.94909615248645,Clothing,,0.051894270794390934,0.028023511813043668,nan,1.0,7.764840369147566,0.11522439018710678,0.28381424599088245,0.1735287648379636,Yes,No,Yes
CUST08840,2018-05-29,-1.0,Male,Very High,France,London,5.0,37.564438103512494,202.19753577691353,nan,Toys,0.19043745689508706,,Never,2.0,5.418382682101116,0.11599220129425661,0.14709828605504838,0.3380714643514154,Yes,,Yes
CUST08841,2019-08-06,8.0,nan,Low,Canada,Sydney,6.0,21.991392857230426,84.23468267223411,Beauty,Sports,0.6091010716915037,0.03401168008881626,Never,0.0,6.533204034468245,0.11232971229538516,0.4802943524667892,0.28371352131182304,Yes,No,Yes
CUST08842,2018-05-01,40.0,Male,nan,UK,Other,1.0,69.97451566279825,86.16095379362493,Books,Food,0.27425484509520703,0.3228220395315585,Medium,2.0,5.130579614133561,0.09897775842885935,0.25970480274960794,0.40210012066763623,No,No,No
CUST08843,2020-02-05,53.0,Male,nan,USA,New York,3.0,,180.88770216489627,Beauty,Beauty,0.1853633938479653,0.18895927060072418,nan,3.0,9.740728411738836,0.09118804322984325,0.12616607328868581,0.33586574723029966,Yes,No,No
CUST08844,2020-03-10,83.0,nan,Very High,USA,New York,1.0,22.733452996268333,45.11845278475505,Electronics,,0.2901250720439704,0.36528480151268483,Low,1.0,5.782426059188422,0.14537013901074233,0.417077838673326,0.13353805196663798,No,No,No
CUST08845,2023-10-08,48.0,nan,nan,UK,Tokyo,5.0,,279.0079301213257,Food,Home Goods,0.10526048776941398,0.36300747077860285,Never,0.0,6.8723278332294875,0.07053757195522492,0.22889406692066092,0.2590767500014656,Yes,No,No
CUST08846,2020-10-18,27.0,Prefer not to say,Medium,USA,Other,19.0,50.69774408215743,939.4651110587668,Books,Home Goods,0.07810802308837542,0.35059144994105795,Low,1.0,7.01278495959301,0.09697182906578541,0.33502416140128793,0.1285553485873683,,No,Yes
CUST08847,2022-01-09,5.0,Other,nan,Australia,Sydney,3.0,272.5743316350985,962.8709559487036,Sports,Books,0.5669697871902835,0.23364135553365814,Low,2.0,6.057225368154561,0.1510073319030155,0.1593480007247066,0.30855872905636006,Yes,Yes,No
CUST08848,2021-01-14,,Prefer not to say,Very High,UK,New York,1.0,27.59143407849641,-22.45442851830612,Books,Electronics,0.21994777522211043,0.07293686454637367,nan,2.0,10.0,0.26209089583927525,0.28293821474181147,0.26151042683813003,No,No,
CUST08849,2021-06-04,13.0,Prefer not to say,nan,UK,London,4.0,61.38746405137604,259.70068650366403,Sports,Sports,0.37071964847899774,0.19728973504416927,nan,2.0,,0.13834784324019692,0.14272246641519248,0.23756859055302992,Yes,Yes,No
CUST08850,2022-07-08,22.0,nan,nan,Other,Los Angeles,1.0,13.983445797345205,153.46596640778316,Beauty,Home Goods,0.24622685599870411,,Low,1.0,2.4376768897465393,0.10069166229157747,0.08919936917858438,0.10213830959779086,No,No,Yes
CUST08851,2022-12-21,48.0,Prefer not to say,High,France,Berlin,11.0,40.37969023349448,454.84534168450375,Food,nan,0.2555217877150314,0.062272978222650585,High,1.0,9.563114485025958,0.16158223974534755,0.1661510051107321,0.3035402216322347,Yes,No,Yes
CUST08852,2021-09-07,39.0,nan,,Japan,Sydney,1.0,506.60814028073065,,Toys,Toys,0.44860832112512966,0.3254287553923669,High,3.0,4.667797795488198,0.2738057094634382,0.23571992192123625,0.14035224835937288,No,Yes,No
,2021-09-03,21.0,Female,Very High,UK,London,10.0,154.47991182628144,1521.9766007367866,nan,Home Goods,0.18875786283458976,0.1246735030046911,Low,1.0,6.996259766209487,0.4890210594110575,0.4239421549687415,0.30377991841515134,Yes,Yes,No
CUST08854,2022-09-29,9.0,Male,,Japan,Other,5.0,15.284927603353495,38.344576753352946,Clothing,Books,0.6866257903285204,0.3282452705345155,Medium,2.0,6.0993422086074665,0.5455829071038726,0.2790536129793018,0.20912817637925518,Yes,No,No
,2020-06-17,38.0,Other,High,Germany,Sydney,7.0,51.491498081014335,482.02886747833014,Home Goods,Sports,0.22273919141333737,0.060407387048532504,Low,3.0,6.725723247706607,0.3023356584492103,,0.351461985217707,Yes,Yes,Yes
CUST08856,2019-04-30,40.0,,Medium,,Sydney,5.0,,479.1130465184376,Food,Toys,0.16528597523734764,0.23483213313871093,Never,1.0,6.708404685263356,0.42924465499190473,0.22654077150949128,0.04026194762472607,Yes,No,Yes
CUST08857,2020-03-13,57.0,Male,nan,Japan,Sydney,2.0,116.22284861007823,184.94799314257483,Food,Toys,0.42501735594196544,0.344971200450357,nan,1.0,9.365788890243218,0.16727406806936157,0.19578744331269204,0.148388969489388,Yes,Yes,No
CUST08858,2022-09-12,-2.0,Male,Low,France,London,8.0,140.74875663488297,1291.0168161976967,Electronics,Electronics,0.10925977252833916,0.6187608257701142,Low,1.0,8.979583635549895,0.27878368872569276,0.15159257156092068,0.19666324394664125,Yes,No,Yes
CUST08859,2023-03-31,36.0,Other,Low,Japan,Tokyo,2.0,16.20966513189506,182.46778530473347,,Home Goods,0.5417090464481196,0.24804730705985287,Never,3.0,5.346532667494504,0.13599018721157505,0.16515009680303372,0.014845265844876781,,No,No
CUST08860,,48.0,Prefer not to say,High,Canada,London,2.0,87.06690462418753,265.5457864038331,,Home Goods,0.20970737745898482,0.10491776858416688,Medium,0.0,8.412212477967492,0.19383670931240946,0.1616273537227245,0.17937053427191585,Yes,No,
CUST08861,2022-12-15,28.0,Male,Very High,,Other,5.0,228.06972724044059,1075.474773745729,,Clothing,0.695708018925489,0.38714889786764045,Medium,0.0,,0.020233078991591144,0.26821257626130124,0.06103478919614848,Yes,No,No
CUST08862,2021-12-14,11.0,Other,Very High,,Tokyo,0.0,123.83347865340443,-87.10959257967788,Clothing,Clothing,0.25643391924804615,0.2996865876266954,Never,1.0,5.508939451769802,0.12446042189228321,0.08748341495973173,0.18995848027002232,No,No,Yes
CUST08863,2023-05-07,21.0,nan,Medium,,Tokyo,8.0,32.14050546888514,298.62841134825265,Home Goods,Clothing,0.24343964924782607,0.08258401874083543,Medium,2.0,9.58319176897465,0.1571225950409811,0.2949729016751321,0.1693119242238479,Yes,No,Yes
CUST08864,2022-07-29,35.0,Male,Low,UK,Sydney,14.0,60.88942648603926,634.4148688239057,Clothing,Food,0.7577731158506594,0.04215966193010088,nan,1.0,7.527660940008109,0.10092423629290072,0.11290554123812599,0.39181871792805345,Yes,No,Yes
CUST08865,2023-01-23,27.0,Male,Very High,Canada,New York,4.0,39.547216074987794,66.35131714817125,Home Goods,Beauty,0.1978792133333571,0.6364148838504361,Low,1.0,6.221365022855861,0.4754402496906899,0.13622867527214105,0.14141505813558636,Yes,No,No
CUST08866,2019-06-04,39.0,,Medium,Japan,London,6.0,55.95800927683662,339.54227514679985,Beauty,Toys,0.36957065601530725,,High,3.0,,0.08592735469073587,0.33485452363816404,0.20058439964491484,Yes,,No
CUST08867,2021-02-25,,Prefer not to say,Medium,Canada,Los Angeles,2.0,149.89503037740002,372.03263685425304,Food,Electronics,0.23506532000422406,0.5330548249489342,,2.0,9.756274420371845,0.33864508631906093,0.13000664693921238,0.44839271212539444,Yes,No,Yes
CUST08868,2021-10-28,29.0,nan,High,,Sydney,5.0,113.65769692387506,607.6478067077018,Clothing,Electronics,0.055009624301392494,0.14795395194210764,nan,0.0,6.317639745579527,0.3024672752918497,0.2316731952469863,0.1884911855873929,Yes,,Yes
CUST08869,2019-10-14,53.0,Male,,Canada,,4.0,174.30129784755766,581.2356650260308,Toys,Sports,0.1837593339251245,0.054467524623238506,Medium,3.0,7.528154583448128,0.059227243283869434,0.22033407927186616,0.20573402671242152,Yes,Yes,No
CUST08870,2023-05-05,33.0,Prefer not to say,Medium,Other,Other,9.0,83.68449584378705,647.1573916884871,Home Goods,Home Goods,0.06096425223733932,0.30727935310073295,Never,,6.19960430036329,0.2701701299116318,0.15516583017681307,0.25401887880863816,Yes,No,No
CUST08871,2018-07-30,40.0,Other,Medium,France,Other,4.0,12.386423796132714,21.65264237516639,Home Goods,Toys,0.05514896976565007,0.24191856131409378,Never,5.0,7.662845254750927,0.08215899117154235,0.2866228632353267,0.0960215167312332,Yes,Yes,No
CUST08872,2019-08-09,33.0,Male,Medium,France,London,8.0,62.410852735390804,421.03927107580193,,Clothing,0.5286885444004751,0.13154973847798931,High,0.0,7.966247175873152,0.28412820261723754,0.40627721246483406,0.05428438132442153,Yes,No,No
CUST08873,2018-06-16,40.0,Other,,Canada,Sydney,9.0,61.464433820781096,527.0698023574199,Electronics,Sports,0.2366842818033287,0.18378750343811542,Never,,8.920079384340728,0.2508953743926295,0.2318313235603958,0.35798262972124983,Yes,Yes,No
CUST08874,2021-06-10,43.0,Female,High,Germany,Tokyo,1.0,98.71371622967804,241.10883610972883,Books,Electronics,0.1950403823325248,0.18022278637315195,Medium,2.0,6.618511871826787,0.09379205873418965,0.17946701461875092,0.3010899647373066,No,No,Yes
CUST08875,2021-04-20,44.0,nan,nan,Other,,0.0,12.889969526086537,16.70538202215782,nan,Clothing,0.055037122150783116,0.3155850729179927,Medium,4.0,6.832360931286458,0.3654744708770307,0.20425929536221413,0.18771119911810422,No,No,No
CUST08876,2022-10-05,35.0,Prefer not to say,Very High,USA,Tokyo,5.0,267.8493535705352,1503.835411124457,Sports,Toys,0.5972752568021731,0.31334755331636843,Low,2.0,5.217384846833207,0.02034649112026495,,0.1867575046618652,Yes,No,No
CUST08877,2020-11-18,-14.0,Female,Low,Australia,New York,8.0,32.29257497106477,392.576497887861,Clothing,Electronics,0.18462303928015195,0.2750698159482849,Low,1.0,7.103694215339507,0.08010510996531356,0.14987820254355003,0.13963149217155968,Yes,,No
CUST08878,2019-12-15,43.0,Prefer not to say,Low,USA,Paris,3.0,77.8023713301055,116.07606494504934,Sports,Electronics,0.7078023287156491,0.11032597226012868,High,2.0,8.976436707142774,0.47577670388715254,0.4491508262727353,0.19811684484960346,Yes,No,No
CUST08879,2019-11-19,,Female,,,Berlin,3.0,153.11267211686553,22832.585918435605,Books,Electronics,0.3420780454062097,0.05222150718150718,Medium,4.0,5.663962856988737,0.2024864647351604,0.2245980814323273,0.12761485400775693,Yes,No,No
CUST08880,2018-11-26,25.0,Prefer not to say,nan,Germany,Berlin,5.0,277.83883908783264,1416.2400251099557,Electronics,Food,0.45189228652791036,0.12949315944377543,High,,7.462860127041293,0.3846986987570196,0.2383628668387559,,Yes,No,Yes
CUST08881,2022-10-13,0.0,nan,Very High,Germany,Other,2.0,5021.9281165685825,83.95436402900432,Food,Beauty,0.3481283884107508,0.2991092079533105,nan,2.0,8.119678686730067,0.24809042356381641,0.3615200816986151,0.5090545377523344,Yes,No,Yes
CUST08882,2021-04-22,60.0,Male,Very High,UK,New York,8.0,47.15806056669604,355.9222416328875,Home Goods,Home Goods,0.3038324524703189,0.040339793200742484,High,2.0,7.013642106211017,0.17848259816893283,0.1126218885069473,0.22828572206792444,Yes,No,Yes
CUST08883,2023-11-13,41.0,Other,Medium,Other,Sydney,2.0,43.81901873690741,29.986931862710584,Books,Clothing,0.36210163683298985,0.1678001685951615,Never,4.0,6.4970959974865865,0.1792678131703865,0.008901348430901969,0.3327819826892781,Yes,Yes,Yes
CUST08884,2020-02-24,30.0,Female,,Other,,,261.85930367807583,2185.6318765812243,nan,Sports,0.27867091138405575,0.27350960507613115,High,0.0,4.233980650932931,0.3312916927614395,0.07941398354613413,0.06348997918713638,Yes,Yes,Yes
CUST08885,2020-07-29,56.0,Other,High,France,New York,5.0,12.280865928333867,138.98979462878495,Electronics,Sports,0.06067651796578477,0.08233009882369846,Low,3.0,6.981934264784296,0.1308944501857131,0.20975465407828184,,Yes,No,No
CUST08886,2021-07-12,42.0,Other,Low,Germany,Berlin,3.0,69.33982435392977,241.54852243618245,Food,Food,0.5360040677019918,0.15935819112643268,High,1.0,8.046733579275624,0.09327159327427519,0.02840345328205389,0.20813441179343678,,No,Yes
CUST08887,2022-08-07,36.0,Prefer not to say,High,Germany,New York,4.0,299.85360060200986,1244.5561583904366,nan,Toys,0.7129102669211356,0.23838334006510561,Never,1.0,7.7884823609431,0.1939162569094232,0.10186029884933882,0.12367206134747435,Yes,Yes,No
,2019-09-18,40.0,,Low,USA,Sydney,5.0,34.16521773572553,-32.714714954976984,,Beauty,0.3366771552574893,0.3587277228860833,High,3.0,7.262930534136453,0.2321652936647819,0.28284551859785334,0.5194550794436009,,No,No
CUST08889,2018-05-19,29.0,Prefer not to say,Very High,Germany,Berlin,7.0,49.981184888937946,167.6269445000044,Books,Food,0.31144460972753873,0.5046462078900676,Low,3.0,6.238139997852653,0.4103420858158656,0.3314647269627123,0.24805355416194505,,No,No
CUST08890,2020-02-01,16.0,Other,High,Germany,New York,9.0,21.838715923541155,366.7532265210764,Electronics,Home Goods,0.24749145548024126,0.043857063964282725,,3.0,6.962364707965837,0.06259305670980932,0.22920289584875597,0.38886331856976314,Yes,No,No
,2023-01-08,49.0,nan,Very High,Japan,Berlin,8.0,12.130600342280736,134.31939901139623,Electronics,,0.43934380018981595,0.1716808108789259,Never,1.0,,0.13967513240435664,0.09020263193900427,0.2695161396827427,Yes,Yes,No
CUST08892,2022-04-05,33.0,Male,Medium,,Los Angeles,,49.91060382469281,351.7148424907128,Food,Clothing,0.2996263584933033,0.39849855794193345,Medium,1.0,4.52072019157571,0.16354636162355687,0.1612764958838652,0.1680782367320518,Yes,No,No
CUST08893,2019-11-07,8.0,Male,Very High,Japan,Other,5.0,22.299251127280176,-19.826587801937578,Books,Beauty,0.7633648786436134,0.3901908889727675,High,0.0,,0.16975287664181163,0.2622533686503578,0.29131205997978665,Yes,No,No
CUST08894,2018-04-02,42.0,Other,nan,Other,New York,6.0,247.09945873260614,1332.7845495184051,Beauty,nan,0.3087961000937106,0.6491407634593391,nan,2.0,4.356320651394625,0.22190087171952474,0.11062018595639952,0.10886183468738847,Yes,No,Yes
CUST08895,2020-12-28,35.0,Prefer not to say,High,,Berlin,3.0,133.63841845608854,456.6730255778006,Books,,0.3092772758723149,0.04994545889431482,High,2.0,8.825404858960699,0.13146607701932655,0.26815465643558833,0.26906394984786464,Yes,No,No
