engagement_id,customer_id,campaign_id,channel_used,has_engaged,day,month,duration
14735,113,71,Website,0,1,January,
14736,2303,32,Google Ads,0,19,October,
14737,1259,76,Website,0,14,May,
14738,774,11,Email,1,1,March,
14739,2945,34,TikTok,0,29,November,
14740,2111,34,Instagram,1,30,October,64
14741,2455,31,Google Ads,0,12,March,
14742,1456,98,Telephone,0,22,January,
14743,1840,60,Instagram,0,4,August,
14744,3645,12,Email,0,23,December,
14745,586,6,Email,0,2,February,
14746,2212,3,Email,1,20,June,
14747,1331,34,TikTok,0,13,November,
14748,3050,78,Website,0,7,July,
14749,2192,49,Instagram,0,13,June,
14750,1496,9,Email,0,26,October,
14751,1026,32,Google Ads,0,20,October,
14752,2548,96,Landline,0,12,July,
14753,3452,50,TikTok,0,19,June,
14754,907,40,TikTok,1,15,September,85
14755,2776,16,Email,1,14,September,
14756,854,32,Google Ads,0,7,November,
14757,3775,60,TikTok,1,28,July,38
14758,976,27,Google Ads,0,14,March,
14759,3374,23,Google Ads,0,24,February,
14760,1804,27,Google Ads,0,10,March,
14761,3222,80,Website,0,22,October,
14762,2417,72,Website,0,22,October,
14763,2049,75,Website,0,26,September,
14764,724,44,TikTok,1,7,March,162
14765,526,94,Landline,0,25,November,
14766,2410,14,Email,0,13,May,
14767,1091,52,Instagram,0,13,February,
14768,256,75,Website,0,9,August,
14769,2339,87,Landline,0,5,January,
14770,662,42,Instagram,0,22,February,
14771,2961,58,TikTok,1,3,May,110
14772,470,81,Website,0,7,August,
14773,1293,82,Website,0,2,June,
14774,1025,97,Telephone,0,28,April,
14775,2126,96,Telephone,0,4,June,
14776,3671,63,Instagram,0,10,March,
14777,1072,12,Email,0,31,December,
14778,3306,34,Instagram,0,28,November,
14779,2284,38,Instagram,0,22,March,
14780,2205,56,Instagram,0,30,July,
14781,3982,24,Google Ads,0,16,May,
14782,3454,64,Instagram,1,9,July,149
14783,2759,23,Google Ads,0,4,March,
14784,3355,66,Instagram,0,11,April,
14785,899,52,TikTok,1,22,February,99
14786,1896,47,TikTok,1,1,October,152
14787,78,54,TikTok,1,9,June,176
14788,774,9,Email,0,20,October,
14789,3151,45,Instagram,1,7,November,64
14790,1718,83,Website,0,28,October,
14791,896,3,Email,0,20,June,
14792,1798,34,TikTok,1,21,November,108
14793,2254,37,Instagram,0,31,December,
14794,2065,77,Website,0,31,March,
14795,2215,52,TikTok,1,13,February,90
14796,3659,12,Email,0,29,January,
14797,828,69,Instagram,0,13,September,
14798,1005,2,Email,1,17,December,
14799,1571,38,Instagram,1,10,April,112
14800,3509,36,TikTok,0,22,February,
14801,3349,56,Instagram,0,12,August,
14802,2360,97,Telephone,1,28,April,308
14803,3328,45,TikTok,1,18,November,160
14804,3184,44,Instagram,0,2,March,
14805,2033,27,Google Ads,0,14,March,
14806,2038,59,Instagram,0,29,November,
14807,1325,22,Google Ads,0,6,October,
14808,2723,26,Google Ads,0,6,October,
14809,2984,11,Email,1,4,February,
14810,1115,80,Website,0,12,September,
14811,2756,46,TikTok,1,18,August,91
14812,314,17,Email,0,7,December,
14813,2612,60,Instagram,0,16,July,
14814,2050,7,Email,0,12,March,
14815,1348,67,Instagram,0,6,September,
14816,3849,96,Landline,1,6,July,321
14817,453,92,Telephone,0,2,December,
14818,3749,56,Instagram,1,23,July,46
14819,3460,97,Telephone,0,22,April,
14820,1190,89,Telephone,0,5,March,
14821,1434,43,Instagram,0,27,November,
14822,694,59,TikTok,1,7,December,87
14823,316,12,Email,0,19,January,
14824,3828,22,Google Ads,0,30,October,
14825,847,79,Website,0,25,August,
14826,3315,75,Website,1,25,September,
14827,76,45,TikTok,0,12,October,
14828,721,31,Google Ads,0,4,March,
14829,2286,94,Landline,0,22,November,
14830,132,1,Email,0,16,June,
14831,270,17,Email,0,3,December,
14832,1925,57,TikTok,1,6,December,154
14833,1138,76,Website,0,7,May,
14834,1947,57,TikTok,0,25,October,
14835,1992,64,Instagram,0,15,July,
14836,1113,87,Landline,0,4,January,
14837,1461,63,TikTok,1,3,March,27
14838,3116,23,Google Ads,0,9,March,
14839,1160,94,Telephone,0,17,November,
14840,320,75,Website,0,24,September,
14841,3017,28,Google Ads,0,13,February,
14842,1010,90,Landline,0,5,January,
14843,3486,4,Email,0,19,September,
14844,3365,70,Instagram,0,9,October,
14845,397,77,Website,0,27,April,
14846,3412,18,Email,0,9,October,
14847,3586,10,Email,0,9,June,
14848,3769,67,TikTok,1,5,September,120
14849,3671,17,Email,0,1,December,
14850,1289,37,TikTok,1,30,December,113
14851,1008,41,Instagram,0,13,March,
14852,1033,58,TikTok,1,3,May,93
14853,2468,17,Email,0,2,December,
14854,2457,62,Instagram,0,14,February,
14855,42,1,Email,0,8,June,
14856,3436,24,Google Ads,1,13,May,101
14857,3146,6,Email,0,4,February,
14858,3591,76,Website,0,5,May,
14859,1149,22,Google Ads,0,27,September,
14860,2460,75,Website,0,31,August,
14861,2736,13,Email,1,11,December,
14862,2251,96,Telephone,0,31,May,
14863,234,42,TikTok,0,28,January,
14864,1013,62,TikTok,0,26,February,
14865,2737,88,Landline,0,9,April,
14866,678,7,Email,0,13,March,
14867,3441,94,Landline,0,30,November,
14868,632,92,Landline,0,2,December,
14869,3643,33,TikTok,1,27,March,152
14870,3959,90,Landline,0,13,January,
14871,3712,30,Google Ads,0,29,August,
14872,1062,25,Google Ads,0,11,November,
14873,3816,69,Instagram,1,4,September,159
14874,2257,72,Website,0,28,October,
14875,450,25,Google Ads,0,18,October,
14876,3072,22,Google Ads,0,30,October,
14877,721,4,Email,0,12,September,
14878,1876,2,Email,1,22,December,
14879,3219,71,Website,0,18,January,
14880,2072,97,Telephone,0,23,May,
14881,2110,32,Google Ads,0,26,October,
14882,1076,54,Instagram,1,6,June,155
14883,2614,98,Landline,0,26,January,
14884,1893,42,Instagram,0,24,February,
14885,3083,13,Email,0,8,January,
14886,396,75,Website,0,9,September,
14887,1022,18,Email,0,7,October,
14888,3720,13,Email,0,16,January,
14889,1710,33,TikTok,1,25,March,161
14890,1256,35,Instagram,1,12,January,170
14891,3536,32,Google Ads,0,9,November,
14892,1523,62,Instagram,0,12,February,
14893,778,62,Instagram,0,5,February,
14894,1238,2,Email,0,26,December,
14895,3608,55,Instagram,1,15,April,72
14896,2359,91,Landline,0,19,November,
14897,758,84,Telephone,0,8,January,
14898,1048,14,Email,0,10,June,
14899,2122,27,Google Ads,0,28,March,
14900,1495,90,Landline,0,24,January,
14901,3247,59,Instagram,0,26,November,
14902,1108,45,TikTok,0,18,November,
14903,3604,95,Landline,0,9,August,
14904,112,41,Instagram,0,25,March,
14905,2698,97,Landline,0,25,May,
14906,3554,29,Google Ads,0,18,December,
14907,1223,68,Instagram,0,10,March,
14908,3959,62,TikTok,0,27,February,
14909,3719,96,Landline,0,30,June,
14910,2854,77,Website,0,28,April,
14911,143,2,Email,0,16,December,
14912,258,70,Instagram,1,5,September,128
14913,1115,22,Google Ads,0,4,November,
14914,2688,30,Google Ads,0,30,August,
14915,1826,99,Landline,0,13,April,
14916,1328,81,Website,1,20,August,47
14917,3306,5,Email,0,6,October,
14918,1080,43,TikTok,1,28,November,130
14919,1126,94,Telephone,0,9,December,
14920,493,76,Website,1,12,June,
14921,3711,59,TikTok,0,28,November,
14922,1691,18,Email,0,5,October,
14923,115,65,TikTok,1,12,March,94
14924,407,30,Google Ads,0,20,August,
14925,1730,83,Website,0,27,September,
14926,2072,61,Instagram,0,31,August,
14927,1882,17,Email,0,27,December,
14928,604,8,Email,0,6,November,
14929,2668,84,Landline,0,31,January,
14930,733,78,Website,0,19,July,
14931,1485,25,Google Ads,1,29,November,106
14932,3195,8,Email,1,26,September,
14933,2216,82,Website,0,25,May,
14934,2470,10,Email,0,5,June,
14935,256,32,Google Ads,0,17,October,
14936,2482,74,Website,0,29,July,
14937,2623,61,TikTok,0,28,August,
14938,1854,78,Website,1,21,July,41
14939,1778,97,Telephone,0,22,May,
14940,2616,8,Email,0,20,October,
14941,2581,6,Email,0,2,February,
14942,2615,15,Email,0,4,February,
14943,3500,17,Email,0,16,December,
14944,923,49,Instagram,0,25,May,
14945,1730,24,Google Ads,0,27,May,
14946,1983,30,Google Ads,1,28,August,
14947,534,6,Email,0,4,February,
14948,3104,13,Email,0,23,January,
14949,2128,98,Landline,0,19,January,
14950,172,77,Website,0,15,April,
14951,1488,72,Website,1,29,September,106
14952,1676,85,Landline,0,5,May,
14953,3575,88,Landline,0,19,May,
14954,1867,25,Google Ads,0,3,November,
14955,872,15,Email,0,4,February,
14956,3087,22,Google Ads,0,7,November,
14957,871,56,TikTok,1,30,July,38
14958,265,40,TikTok,0,27,September,
14959,3580,86,Telephone,0,22,July,
14960,1851,54,Instagram,1,31,May,26
14961,2589,93,Telephone,0,20,December,
14962,2823,65,Instagram,1,26,February,109
14963,3558,93,Telephone,0,30,December,
14964,2400,6,Email,1,20,January,
14965,1291,97,Telephone,0,11,April,
14966,1728,4,Email,0,20,September,
14967,2625,91,Telephone,0,16,November,
14968,1888,21,Google Ads,0,17,June,
14969,561,22,Google Ads,0,7,October,
14970,2628,71,Website,0,21,December,
14971,2953,53,Instagram,1,13,June,162
14972,3798,92,Landline,0,24,November,
14973,2907,7,Email,0,14,March,
14974,3857,65,Instagram,0,26,February,
14975,1049,92,Telephone,0,26,November,
14976,1232,66,TikTok,1,6,June,143
14977,1067,44,TikTok,1,6,March,58
14978,678,69,Instagram,0,18,September,
14979,2811,6,Email,0,30,January,
14980,1621,26,Google Ads,0,4,October,
14981,3434,68,Instagram,1,4,April,129
14982,3094,76,Website,0,16,May,
14983,2016,91,Landline,1,5,November,571
14984,3075,32,Google Ads,0,18,October,
14985,1675,79,Website,0,5,October,
14986,763,96,Telephone,0,26,June,
14987,2986,95,Landline,0,31,July,
14988,1979,74,Website,0,18,July,
14989,1462,32,Google Ads,0,3,November,
14990,792,31,Google Ads,0,14,March,
14991,513,70,TikTok,0,1,September,
14992,781,17,Email,0,25,December,
14993,186,94,Landline,0,13,November,
14994,3014,35,Instagram,1,26,January,110
14995,2557,30,Google Ads,0,18,August,
14996,1730,2,Email,0,25,December,
14997,1579,44,TikTok,0,8,March,
14998,1188,22,Google Ads,0,2,October,
14999,3107,49,Instagram,0,17,May,
15000,2791,81,Website,0,17,August,
15001,503,26,Google Ads,0,8,October,
15002,717,34,TikTok,1,2,November,114
15003,2788,39,TikTok,0,5,April,
15004,2810,19,Google Ads,0,8,May,
15005,2750,29,Google Ads,1,27,December,143
15006,3503,31,Google Ads,0,1,March,
15007,1680,2,Email,0,11,December,
15008,3564,9,Email,0,27,October,
15009,1913,48,Instagram,1,26,April,156
15010,147,27,Google Ads,0,28,March,
15011,221,54,Instagram,0,4,June,
15012,1247,17,Email,1,30,December,
15013,755,2,Email,1,20,December,
15014,7,64,Instagram,1,4,July,137
15015,1177,13,Email,0,28,December,
15016,2637,84,Telephone,0,16,January,
15017,3285,42,Instagram,0,31,January,
15018,2365,96,Landline,0,26,June,
15019,3953,65,TikTok,1,27,March,24
15020,3990,77,Website,0,26,March,
15021,3546,1,Email,0,4,July,
15022,2779,74,Website,0,20,August,
15023,402,57,Instagram,0,12,December,
15024,2114,39,Instagram,0,9,April,
15025,872,27,Google Ads,0,28,March,
15026,534,77,Website,0,5,May,
15027,3579,93,Telephone,0,30,December,
15028,1067,66,Instagram,0,7,June,
15029,2750,17,Email,0,7,January,
15030,967,32,Google Ads,1,10,November,145
15031,3642,54,Instagram,1,7,June,114
15032,3295,5,Email,0,6,October,
15033,3474,17,Email,1,2,January,
15034,93,81,Website,0,10,August,
15035,1941,35,Instagram,0,24,January,
15036,19,40,TikTok,0,16,September,
15037,1514,42,Instagram,1,29,January,111
15038,839,4,Email,0,13,September,
15039,3292,19,Google Ads,0,18,April,
15040,3333,95,Telephone,0,8,August,
15041,3899,73,Website,0,25,October,
15042,2075,51,TikTok,0,23,August,
15043,3751,66,Instagram,1,2,May,131
15044,1598,7,Email,1,27,February,
15045,3786,30,Google Ads,0,17,August,
15046,339,1,Email,0,12,June,
15047,3518,27,Google Ads,1,25,February,153
15048,3416,10,Email,1,29,May,
15049,3024,18,Email,0,14,October,
15050,1422,82,Website,0,7,July,
15051,1184,98,Telephone,0,31,January,
15052,547,94,Telephone,0,12,December,
15053,1077,90,Telephone,1,30,December,557
15054,2379,55,Instagram,1,16,April,86
15055,937,82,Website,0,4,July,
15056,2791,65,Instagram,0,10,April,
15057,818,24,Google Ads,0,24,May,
15058,1216,86,Telephone,0,4,September,
15059,2821,62,Instagram,0,3,February,
15060,2611,52,Instagram,1,14,February,105
15061,1595,12,Email,0,29,December,
15062,3700,47,Instagram,1,11,October,170
15063,3598,77,Website,0,30,March,
15064,2145,77,Website,0,21,April,
15065,2399,71,Website,0,29,December,
15066,371,40,TikTok,1,3,September,118
15067,3306,18,Email,0,17,October,
15068,194,83,Website,1,8,November,175
15069,767,28,Google Ads,1,17,January,44
15070,446,81,Website,0,9,August,
15071,3242,16,Email,0,24,September,
15072,215,80,Website,0,9,September,
15073,1030,13,Email,0,15,December,
15074,1314,32,Google Ads,0,29,October,
15075,2163,34,TikTok,0,2,November,
15076,1844,77,Website,0,3,May,
15077,3365,76,Website,0,28,April,
15078,751,79,Website,1,3,September,26
15079,1014,48,Instagram,0,28,April,
15080,626,47,TikTok,0,12,October,
15081,2961,89,Landline,1,27,March,370
15082,193,89,Telephone,0,28,March,
15083,659,12,Email,0,29,January,
15084,2281,31,Google Ads,0,4,March,
15085,979,6,Email,0,4,February,
15086,215,28,Google Ads,0,22,February,
15087,1825,2,Email,0,11,December,
15088,2953,61,TikTok,0,29,August,
15089,737,19,Google Ads,0,3,May,
15090,3905,85,Landline,0,19,May,
15091,2226,10,Email,0,7,June,
15092,2749,29,Google Ads,0,8,January,
15093,2840,13,Email,0,5,December,
15094,1499,14,Email,0,12,June,
15095,3475,97,Telephone,0,4,May,
15096,3359,72,Website,0,28,October,
15097,553,15,Email,0,7,March,
15098,2893,39,TikTok,1,13,April,98
15099,2737,85,Landline,0,9,May,
15100,2648,99,Landline,0,14,April,
15101,3120,56,TikTok,1,22,July,76
15102,1807,83,Website,0,9,September,
15103,3731,28,Google Ads,0,7,January,
15104,1796,24,Google Ads,0,26,May,
15105,2886,51,Instagram,0,2,September,
15106,1417,38,TikTok,0,26,March,
15107,3593,61,TikTok,1,11,September,32
15108,2351,95,Telephone,0,29,July,
15109,1366,38,Instagram,1,5,April,77
15110,1088,34,TikTok,0,2,November,
15111,2693,87,Landline,0,1,January,
15112,1395,73,Website,0,13,October,
15113,2318,26,Google Ads,0,11,October,
15114,2429,83,Website,0,2,November,
15115,1883,70,Instagram,1,9,October,132
15116,3085,93,Landline,0,1,January,
15117,2826,52,Instagram,0,23,February,
15118,3442,27,Google Ads,0,16,March,
15119,2667,69,TikTok,0,1,September,
15120,1092,95,Landline,0,26,July,
15121,2532,5,Email,0,11,September,
15122,2633,31,Google Ads,0,9,March,
15123,3461,94,Telephone,0,28,November,
15124,2159,7,Email,0,13,March,
15125,2348,91,Landline,0,20,November,
15126,187,3,Email,1,18,June,
15127,907,45,TikTok,0,10,November,
15128,1830,10,Email,0,11,June,
15129,2625,79,Website,0,1,September,
15130,2012,81,Website,0,11,August,
15131,812,30,Google Ads,1,19,August,74
15132,3905,2,Email,0,19,December,
15133,3887,9,Email,0,20,October,
15134,3226,67,Instagram,0,18,September,
15135,302,24,Google Ads,0,15,May,
15136,3836,95,Telephone,0,8,July,
15137,2875,53,Instagram,0,21,June,
15138,2126,83,Website,0,20,October,
15139,2493,64,TikTok,0,3,July,
15140,105,97,Telephone,0,15,April,
15141,3066,30,Google Ads,0,30,August,
15142,2258,23,Google Ads,0,25,February,
15143,2041,61,Instagram,0,14,September,
15144,2705,47,Instagram,1,16,October,141
15145,10,88,Telephone,0,27,April,
15146,667,34,Instagram,0,22,November,
15147,976,38,Instagram,0,20,March,
15148,1134,79,Website,0,29,August,
15149,2411,23,Google Ads,0,26,February,
15150,214,37,Instagram,0,13,December,
15151,949,75,Website,0,12,August,
15152,3810,76,Website,0,28,May,
15153,695,48,TikTok,1,24,May,169
15154,2554,22,Google Ads,0,13,September,
15155,725,68,TikTok,0,21,March,
15156,2707,53,TikTok,1,24,June,137
15157,1390,10,Email,0,22,May,
15158,2509,25,Google Ads,0,2,November,
15159,2901,43,Instagram,0,22,November,
15160,1789,17,Email,0,26,December,
15161,3185,12,Email,0,22,December,
15162,1053,71,Website,0,20,December,
15163,2291,72,Website,1,7,October,86
15164,2014,89,Telephone,0,24,March,
15165,1359,91,Landline,0,6,November,
15166,1373,73,Website,0,3,October,
15167,3701,28,Google Ads,1,6,February,34
15168,1981,45,Instagram,0,27,November,
15169,1649,96,Telephone,0,7,July,
15170,2680,87,Telephone,0,5,January,
15171,2780,5,Email,0,1,October,
15172,926,65,Instagram,0,19,February,
15173,1988,5,Email,1,24,September,
15174,3277,6,Email,0,24,January,
15175,3055,61,TikTok,0,17,August,
15176,1968,51,TikTok,1,10,September,47
15177,2297,30,Google Ads,0,22,August,
15178,809,11,Email,1,22,February,
15179,1177,76,Website,0,3,May,
15180,3811,99,Telephone,0,10,April,
15181,504,95,Telephone,0,19,August,
15182,2441,66,TikTok,1,19,May,21
15183,3864,31,Google Ads,0,1,March,
15184,749,61,Instagram,0,16,September,
15185,1162,36,TikTok,0,30,January,
15186,3556,33,TikTok,0,30,March,
15187,1383,57,TikTok,0,7,November,
15188,3754,36,TikTok,0,15,January,
15189,684,89,Telephone,0,24,February,
15190,2942,57,TikTok,0,5,December,
15191,1743,73,Website,0,21,October,
15192,3687,20,Google Ads,0,23,September,
15193,3170,15,Email,0,7,March,
15194,1022,73,Website,0,3,October,
15195,449,93,Landline,0,26,December,
15196,3798,86,Telephone,0,1,August,
15197,3393,63,TikTok,1,17,April,89
15198,1619,56,Instagram,0,17,July,
15199,1225,88,Telephone,0,27,April,
15200,2036,59,Instagram,0,28,November,
15201,2556,56,TikTok,0,2,August,
15202,2926,8,Email,0,5,November,
15203,795,96,Landline,0,27,June,
15204,2292,12,Email,0,28,January,
15205,3680,6,Email,0,1,February,
15206,3665,87,Landline,0,15,January,
15207,3062,94,Landline,0,25,November,
15208,2401,30,Google Ads,1,31,August,104
15209,1583,66,Instagram,0,14,May,
15210,1267,37,TikTok,0,31,December,
15211,1199,52,TikTok,1,15,February,114
15212,1852,21,Google Ads,0,1,June,
15213,785,43,TikTok,1,2,December,88
15214,3298,70,Instagram,1,31,August,107
15215,591,91,Telephone,0,17,November,
15216,2132,30,Google Ads,1,19,August,74
15217,708,53,TikTok,0,22,June,
15218,280,39,Instagram,0,8,April,
15219,422,99,Landline,0,3,April,
15220,2766,32,Google Ads,1,27,October,56
15221,2061,74,Website,0,27,August,
15222,1487,3,Email,0,28,June,
15223,1452,9,Email,0,26,October,
15224,883,51,Instagram,1,3,September,101
15225,2107,2,Email,0,24,December,
15226,2299,36,TikTok,0,24,January,
15227,1415,65,TikTok,1,29,March,65
15228,2212,56,TikTok,1,26,July,132
15229,1837,71,Website,0,22,January,
15230,2931,93,Telephone,0,19,December,
15231,3605,64,TikTok,1,4,July,128
15232,507,28,Google Ads,0,29,December,
15233,219,30,Google Ads,0,27,August,
15234,1019,24,Google Ads,0,25,May,
15235,2492,55,TikTok,0,25,April,
15236,3851,9,Email,1,30,October,
15237,1796,51,TikTok,1,4,August,144
15238,2630,7,Email,0,27,February,
15239,3754,67,Instagram,0,12,September,
15240,1253,9,Email,1,18,October,
15241,2846,29,Google Ads,1,24,January,41
15242,1273,73,Website,0,7,October,
15243,2469,44,Instagram,1,26,March,88
15244,2105,36,TikTok,1,3,March,105
15245,2765,67,Instagram,1,10,September,28
15246,2458,30,Google Ads,0,31,August,
15247,3768,9,Email,0,20,October,
15248,1512,71,Website,0,4,January,
15249,2488,63,Instagram,1,21,April,131
15250,1002,52,Instagram,0,25,February,
15251,3310,7,Email,0,11,March,
15252,2500,24,Google Ads,0,17,May,
15253,2246,65,Instagram,1,24,March,171
15254,3136,57,Instagram,0,21,November,
15255,1132,45,TikTok,1,21,November,110
15256,2559,54,TikTok,1,31,May,53
15257,1882,1,Email,0,21,June,
15258,726,70,TikTok,1,13,October,81
15259,3624,3,Email,0,22,June,
15260,2745,44,TikTok,1,1,April,147
15261,3691,41,TikTok,1,23,March,70
15262,808,17,Email,0,29,December,
15263,3523,92,Landline,0,27,November,
15264,2992,75,Website,0,15,August,
15265,1015,70,TikTok,0,2,September,
15266,1845,9,Email,0,19,October,
15267,1361,58,TikTok,0,18,April,
15268,776,2,Email,0,11,December,
15269,3329,7,Email,0,2,March,
15270,1408,16,Email,0,14,September,
15271,800,13,Email,0,21,December,
15272,893,4,Email,0,9,September,
15273,688,48,Instagram,1,27,April,178
15274,3619,22,Google Ads,0,10,October,
15275,3333,2,Email,0,17,December,
15276,3128,56,Instagram,0,9,August,
15277,2585,46,Instagram,0,13,August,
15278,137,41,TikTok,0,25,March,
15279,3605,64,Instagram,0,14,July,
15280,2272,92,Landline,0,28,November,
15281,362,63,TikTok,1,31,March,103
15282,3588,28,Google Ads,0,12,January,
15283,2850,34,TikTok,0,7,November,
15284,1474,52,Instagram,0,28,February,
15285,3936,67,Instagram,1,10,September,82
15286,706,15,Email,0,12,February,
15287,1644,13,Email,0,31,December,
15288,2745,49,TikTok,0,5,June,
15289,3249,99,Landline,0,9,April,
15290,1554,84,Landline,0,5,January,
15291,1057,85,Landline,0,18,May,
15292,2914,27,Google Ads,0,2,March,
15293,1396,35,Instagram,1,20,January,24
15294,2178,93,Telephone,0,22,December,
15295,588,79,Website,0,30,September,
15296,1268,74,Website,0,4,August,
15297,3359,33,Instagram,0,2,April,
15298,3319,79,Website,0,10,September,
15299,3926,57,Instagram,1,7,December,92
15300,2594,13,Email,0,30,December,
15301,1411,24,Google Ads,0,14,May,
15302,1095,24,Google Ads,0,20,May,
15303,615,19,Google Ads,1,11,May,107
15304,598,12,Email,1,29,December,
15305,3470,34,TikTok,1,2,November,64
15306,1411,25,Google Ads,0,28,October,
15307,3023,53,TikTok,0,17,June,
15308,1124,2,Email,0,23,December,
15309,2112,18,Email,0,14,October,
15310,3291,59,TikTok,1,1,December,58
15311,2989,9,Email,0,27,October,
15312,1140,17,Email,0,10,January,
15313,2668,13,Email,0,25,December,
15314,742,29,Google Ads,0,14,December,
15315,953,98,Landline,0,19,January,
15316,3236,81,Website,1,17,August,113
15317,1096,8,Email,0,26,September,
15318,737,83,Website,0,23,September,
15319,201,76,Website,0,27,May,
15320,84,49,Instagram,0,30,May,
15321,2095,50,Instagram,0,20,July,
15322,2351,55,Instagram,1,9,April,178
15323,205,79,Website,0,26,September,
15324,3080,97,Landline,0,25,April,
15325,2059,68,Instagram,1,13,March,63
15326,3821,95,Landline,0,27,July,
15327,3794,31,Google Ads,0,13,March,
15328,606,4,Email,0,8,September,
15329,3769,72,Website,0,24,October,
15330,791,77,Website,0,2,April,
15331,227,73,Website,0,9,October,
15332,3068,47,Instagram,0,19,September,
15333,266,2,Email,0,25,December,
15334,3028,22,Google Ads,0,2,October,
15335,2572,54,Instagram,0,30,May,
15336,1181,55,Instagram,0,29,April,
15337,3999,13,Email,1,31,December,
15338,1711,75,Website,1,18,August,39
15339,2089,95,Telephone,0,20,August,
15340,3617,68,TikTok,0,16,March,
15341,3596,27,Google Ads,0,23,February,
15342,174,73,Website,0,28,October,
15343,3602,4,Email,0,21,September,
15344,3920,39,TikTok,0,7,April,
15345,1637,19,Google Ads,0,18,April,
15346,583,43,Instagram,0,29,November,
15347,3750,26,Google Ads,1,9,October,164
15348,1960,26,Google Ads,0,16,October,
15349,2328,22,Google Ads,1,18,September,
15350,3553,4,Email,0,14,September,
15351,1033,91,Telephone,0,8,November,
15352,3497,57,TikTok,1,27,November,163
15353,1953,45,TikTok,0,12,October,
15354,2266,81,Website,1,12,August,136
15355,595,20,Google Ads,0,26,September,
15356,882,39,TikTok,1,4,April,165
15357,2457,6,Email,0,4,February,
15358,3458,90,Landline,0,1,January,
15359,847,61,TikTok,0,17,August,
15360,3379,17,Email,0,16,December,
15361,2491,37,Instagram,0,28,November,
15362,1052,2,Email,0,15,December,
15363,2975,12,Email,0,31,December,
15364,425,14,Email,1,24,June,
15365,2890,22,Google Ads,0,8,November,
15366,1341,36,Instagram,1,12,February,73
15367,3731,67,TikTok,0,7,September,
15368,3535,59,TikTok,0,10,December,
15369,1949,31,Google Ads,1,13,March,154
15370,1857,83,Website,0,4,October,
15371,120,97,Telephone,1,16,May,328
15372,194,11,Email,1,26,January,
15373,2435,82,Website,0,28,June,
15374,1504,34,Instagram,0,4,November,
15375,954,54,Instagram,1,3,June,156
15376,107,4,Email,1,22,September,
15377,232,72,Website,0,28,October,
15378,2024,87,Landline,0,21,January,
15379,945,87,Landline,0,9,February,
15380,974,15,Email,1,31,January,
15381,685,90,Landline,0,8,January,
15382,3099,40,TikTok,0,17,September,
15383,609,25,Google Ads,1,7,November,28
15384,728,60,Instagram,1,3,August,111
15385,1582,75,Website,0,9,August,
15386,790,71,Website,0,28,January,
15387,3705,62,Instagram,0,2,February,
15388,422,12,Email,0,2,January,
15389,10,8,Email,1,8,October,
15390,2695,60,TikTok,1,8,August,124
15391,588,57,TikTok,1,22,December,169
15392,1516,84,Landline,0,29,December,
15393,3363,93,Landline,0,31,December,
15394,2637,26,Google Ads,0,14,October,
15395,1277,94,Landline,0,27,November,
15396,1819,38,TikTok,0,26,March,
15397,2566,62,TikTok,0,26,February,
15398,467,89,Landline,0,25,February,
15399,1813,30,Google Ads,0,28,August,
15400,1066,14,Email,0,5,June,
15401,1673,65,Instagram,0,23,February,
15402,1952,94,Landline,0,13,November,
15403,2847,8,Email,0,30,October,
15404,1060,50,Instagram,1,20,July,157
15405,2299,95,Landline,0,18,August,
15406,2999,60,TikTok,1,31,July,94
15407,299,76,Website,1,27,April,132
15408,3925,73,Website,0,30,October,
15409,7,35,Instagram,1,26,January,126
15410,10,64,Instagram,0,3,July,
15411,658,93,Telephone,0,1,January,
15412,2435,76,Website,0,29,May,
15413,2515,85,Landline,0,9,May,
15414,2170,12,Email,0,30,January,
15415,2538,83,Website,0,11,September,
15416,1827,55,TikTok,0,21,April,
15417,2877,87,Landline,1,12,February,596
15418,3953,89,Telephone,0,13,February,
15419,369,6,Email,0,30,January,
15420,3171,74,Website,1,20,July,96
15421,1352,19,Google Ads,1,28,May,146
15422,1766,80,Website,0,11,October,
15423,2118,45,Instagram,0,20,November,
15424,2118,43,TikTok,1,29,November,99
15425,2363,51,TikTok,1,30,July,160
15426,2373,11,Email,0,1,March,
15427,681,91,Telephone,0,7,November,
15428,532,15,Email,0,9,February,
15429,3413,89,Landline,0,25,March,
15430,532,36,Instagram,1,24,February,135
15431,868,57,Instagram,0,8,December,
15432,3703,24,Google Ads,0,18,May,
15433,3452,82,Website,0,12,May,
15434,2680,43,TikTok,0,23,November,
15435,926,28,Google Ads,1,16,February,87
15436,3528,20,Google Ads,0,22,October,
15437,2378,86,Landline,0,31,August,
15438,610,3,Email,0,12,June,
15439,2235,96,Telephone,0,14,June,
15440,72,50,Instagram,1,12,July,22
15441,1140,50,Instagram,0,18,July,
15442,425,35,TikTok,1,23,January,65
15443,2796,52,TikTok,0,17,February,
15444,3155,24,Google Ads,0,18,May,
15445,2819,57,TikTok,1,12,November,155
15446,2335,73,Website,0,2,November,
15447,289,79,Website,0,23,August,
15448,3384,44,TikTok,0,21,March,
15449,1472,96,Telephone,0,21,June,
15450,1612,33,Instagram,0,23,March,
15451,16,32,Google Ads,0,25,October,
15452,3577,19,Google Ads,0,4,May,
15453,432,4,Email,0,11,September,
15454,686,95,Landline,0,19,August,
15455,152,88,Telephone,1,4,May,489
15456,1433,25,Google Ads,0,5,November,
