transaction_id,customer_id,transaction_type,transaction_amt,transaction_date
844384,45,Deposit,123.4,2023-02-04 10:09:32
742725,878,Withdrawal,139.21,2024-11-28 23:44:57
807474,878,Deposit,119.28,2024-07-24 09:24:43
431124,878,Withdrawal,2.0,2023-11-14 09:40:18
437353,1062,Credit,317.38,2024-05-22 10:32:42
837195,1062,Withdrawal,458.19,2024-02-12 15:17:37
986511,1062,Transfer,106.32,2024-07-09 19:08:39
246344,285,Transfer,100.37,2023-07-20 11:44:36
725980,2311,Transfer,2.0,2023-01-05 20:23:49
633724,2311,Withdrawal,1036.81,2024-09-16 14:21:03
716471,2311,Credit,1970.33,2023-10-06 06:25:43
886505,1878,Credit,801.63,2024-11-16 19:24:57
642768,1878,Withdrawal,850.65,2024-03-09 14:24:56
147135,2694,Credit,731.56,2023-08-23 19:25:37
466374,2694,Credit,398.58,2024-09-11 19:47:24
748790,2694,Credit,308.12,2024-05-05 05:46:52
266664,2694,Deposit,100.6,2024-10-09 18:29:54
604537,1495,Withdrawal,50.32,2024-01-06 07:37:39
255117,3658,Transfer,595.77,2024-03-13 10:48:44
530834,3658,Transfer,404.56,2024-10-20 18:49:07
580154,2599,Withdrawal,370.09,2024-04-25 13:33:07
914608,2599,Transfer,67.69,2023-05-25 08:49:45
504911,393,Deposit,81.92,2023-07-17 04:43:43
948306,526,Withdrawal,102.65,2023-01-21 01:24:07
356243,526,Transfer,186.06,2023-08-02 10:12:01
410640,3206,Credit,160.69,2023-09-26 18:08:33
724460,3206,Deposit,222.92,2023-12-04 15:02:38
331373,3206,Transfer,330.79,2024-04-17 18:26:43
150078,763,Withdrawal,513.0,2023-03-20 04:11:12
507647,2314,Credit,445.11,2024-01-30 13:36:05
757224,2314,Credit,106.89,2023-05-26 19:04:06
535919,2314,Deposit,637.43,2023-07-08 01:15:27
466191,2314,Deposit,233.72,2024-03-25 12:15:51
648329,2314,Transfer,2.0,2023-07-24 09:52:58
933915,3143,Deposit,618.48,2024-03-15 03:50:31
332918,3143,Withdrawal,1132.54,2024-12-12 20:55:41
901547,3143,Transfer,458.96,2024-02-15 02:07:28
644704,3143,Credit,819.88,2023-11-18 16:49:49
663388,3143,Deposit,861.72,2023-06-24 20:50:28
514664,3220,Transfer,341.74,2023-05-16 21:08:56
463513,3220,Transfer,274.08,2023-05-06 11:01:50
536252,3220,Transfer,427.19,2023-03-14 10:49:21
621318,3220,Withdrawal,497.17,2023-08-29 11:19:14
813395,3220,Transfer,486.11,2023-01-06 01:00:41
921492,3207,Transfer,808.51,2024-11-11 23:24:17
113067,3207,Credit,314.53,2024-10-22 17:38:42
426846,3207,Withdrawal,432.8,2023-04-14 17:38:48
465045,565,Deposit,61.59,2023-11-08 13:26:16
595150,3309,Deposit,295.44,2024-03-05 23:23:51
569797,2275,Transfer,361.96,2023-03-16 11:56:23
433529,2275,Deposit,1064.21,2023-02-18 20:56:57
455525,2275,Deposit,469.49,2024-09-14 19:39:14
517123,2275,Withdrawal,598.41,2024-02-02 11:08:02
650540,622,Withdrawal,194.59,2024-03-30 20:04:23
886105,264,Credit,83.62,2024-07-28 00:32:20
839193,3781,Transfer,252.34,2023-08-31 20:53:13
990361,3781,Transfer,101.15,2024-05-24 02:27:33
271697,3781,Transfer,355.94,2023-09-30 19:10:12
582365,3781,Withdrawal,205.51,2023-11-12 11:23:49
473829,3781,Deposit,176.29,2024-05-29 19:45:53
514533,1450,Credit,427.59,2024-04-26 12:47:47
292076,1450,Deposit,485.33,2024-06-11 07:22:10
577989,2377,Deposit,246.3,2023-03-14 12:51:56
445728,3839,Credit,389.48,2023-09-17 02:18:25
103534,3839,Transfer,198.72,2023-10-18 05:28:59
489306,3839,Withdrawal,383.58,2023-04-05 09:48:16
331164,3839,Withdrawal,193.0,2024-07-03 04:25:04
362420,1317,Deposit,229.85,2024-08-05 07:29:39
290802,2120,Transfer,417.74,2023-07-18 13:50:09
270910,2120,Deposit,402.04,2024-10-30 06:51:32
599932,2120,Deposit,192.2,2024-09-27 19:14:52
986332,2120,Withdrawal,355.63,2024-04-12 19:11:30
890795,1293,Withdrawal,158.66,2023-05-09 00:40:19
647979,1157,Transfer,299.17,2024-02-06 05:00:27
580460,1157,Transfer,164.52,2024-11-22 15:39:40
978785,1157,Deposit,412.55,2023-05-23 01:24:23
336977,2334,Transfer,228.88,2023-06-14 08:27:48
735139,2334,Withdrawal,392.66,2023-10-05 16:31:50
369936,2358,Credit,473.18,2023-10-30 22:43:08
567173,2358,Transfer,338.29,2023-09-19 00:00:27
404790,2358,Withdrawal,192.11,2024-02-11 00:06:48
654138,1887,Withdrawal,86.22,2024-08-02 17:06:02
861099,1887,Deposit,741.25,2024-01-01 01:09:09
332136,1887,Credit,311.87,2024-01-13 07:00:15
710178,3125,Transfer,202.41,2023-12-31 08:35:35
621986,3125,Withdrawal,278.98,2024-02-25 14:15:48
903182,3125,Deposit,165.02,2023-07-23 21:46:51
592628,1667,Credit,139.36,2023-06-09 21:02:05
617347,1667,Transfer,155.78,2023-02-13 09:18:31
755003,2982,Deposit,233.85,2024-08-30 14:33:18
102912,3110,Withdrawal,202.44,2023-09-17 08:26:32
750470,1534,Transfer,155.13,2023-12-02 08:10:09
363469,904,Deposit,2.0,2024-03-28 13:56:42
616355,904,Transfer,145.28,2024-12-22 14:47:11
308383,904,Withdrawal,392.95,2023-02-03 03:48:49
134037,904,Transfer,425.08,2023-06-11 01:49:02
173231,904,Transfer,132.41,2023-12-23 21:11:04
438509,3968,Transfer,661.97,2024-11-12 12:59:49
996803,2351,Deposit,775.57,2024-09-26 00:50:56
349350,2351,Deposit,712.15,2024-10-10 04:02:33
836372,2351,Credit,462.05,2024-10-07 03:33:23
815945,2351,Deposit,475.83,2023-06-20 22:00:06
124491,3688,Transfer,446.42,2024-04-09 16:53:55
450669,3688,Withdrawal,372.95,2024-09-18 09:08:44
561647,3688,Deposit,372.12,2023-06-17 20:49:47
537295,3355,Deposit,863.52,2023-08-31 06:23:51
528237,3355,Withdrawal,799.23,2023-04-19 16:38:21
693419,1762,Credit,513.65,2023-05-16 05:54:20
653815,588,Withdrawal,43.66,2024-02-05 18:46:10
294995,588,Credit,47.16,2023-06-17 09:55:14
167025,588,Deposit,29.29,2023-12-26 12:48:02
392144,1108,Withdrawal,323.06,2024-01-04 08:23:47
801778,1108,Deposit,472.53,2024-04-17 13:53:53
686085,1108,Transfer,376.4,2024-10-03 07:45:58
571604,1108,Withdrawal,487.63,2024-03-24 09:31:27
295612,1108,Withdrawal,438.4,2024-09-04 19:42:30
667943,2866,Deposit,344.53,2024-08-24 13:53:44
522026,2866,Credit,229.45,2024-08-09 17:39:28
623544,1834,Withdrawal,174.74,2023-08-26 21:14:30
240974,1834,Withdrawal,355.92,2023-08-20 06:18:12
719663,3022,Credit,354.56,2024-12-06 05:38:46
302402,3022,Withdrawal,174.77,2024-03-20 18:34:46
217288,3022,Credit,79.74,2024-10-28 04:02:11
470666,3022,Transfer,445.22,2023-05-18 01:22:10
599602,3022,Credit,300.83,2024-05-31 21:57:31
509356,1706,Credit,401.69,2023-04-12 19:59:59
226210,1706,Credit,242.3,2023-01-23 16:12:53
236680,1706,Credit,233.5,2023-04-17 15:56:59
952675,1706,Credit,254.71,2024-03-12 03:16:57
823088,777,Deposit,187.65,2024-10-21 05:03:01
515932,777,Credit,371.14,2023-05-22 15:13:47
836488,777,Withdrawal,464.62,2023-11-22 18:27:36
667261,777,Deposit,543.01,2024-11-25 23:59:57
139100,777,Credit,133.98,2023-09-02 01:31:23
433013,633,Withdrawal,258.24,2024-02-23 09:14:01
915194,633,Withdrawal,33.61,2023-03-14 00:43:28
383696,633,Transfer,128.61,2024-06-05 08:57:42
602459,3401,Withdrawal,42.09,2024-01-19 18:48:03
903818,3234,Transfer,119.56,2024-03-07 14:27:53
151036,3234,Withdrawal,198.62,2023-02-07 16:10:24
325348,3234,Deposit,2.0,2023-04-06 23:06:24
118631,38,Withdrawal,232.85,2024-03-06 13:46:29
468473,38,Deposit,31.91,2023-12-27 10:04:36
180714,57,Transfer,205.82,2023-04-03 16:43:15
661828,1093,Credit,117.43,2023-08-27 00:14:23
382318,1093,Withdrawal,183.78,2023-05-23 12:35:25
946961,1093,Transfer,527.65,2023-03-26 10:07:14
527225,1093,Deposit,403.17,2024-07-26 01:23:59
773408,195,Withdrawal,85.62,2024-04-10 10:44:56
523384,1936,Deposit,231.44,2023-03-14 20:03:23
979378,2343,Credit,249.08,2024-10-25 20:25:10
993241,3764,Withdrawal,95.24,2024-06-27 05:06:02
331418,3764,Credit,136.54,2023-07-30 22:39:03
749399,3582,Transfer,404.37,2024-05-03 12:30:52
809844,2906,Credit,139.68,2023-11-08 22:32:05
657497,2906,Credit,183.38,2023-09-19 17:25:24
352557,338,Deposit,140.05,2024-04-25 17:51:08
944914,338,Deposit,259.14,2024-10-17 21:38:28
679596,338,Deposit,126.0,2024-09-06 09:23:01
672687,2718,Transfer,516.48,2023-11-26 02:02:30
780846,2718,Transfer,201.83,2023-09-16 23:06:16
475455,408,Credit,242.8,2024-06-11 13:37:29
820508,408,Withdrawal,309.27,2024-12-19 17:45:06
765325,408,Deposit,201.1,2024-10-15 05:35:04
327841,2863,Withdrawal,272.05,2023-04-15 04:11:24
434581,2863,Transfer,682.77,2024-02-06 15:12:41
640743,900,Credit,171.13,2024-02-28 18:04:24
799844,3477,Deposit,454.21,2024-04-05 14:32:50
105370,3477,Withdrawal,393.92,2023-04-04 03:32:43
813644,3477,Credit,374.99,2024-07-09 06:00:25
613130,3477,Credit,512.82,2024-12-19 09:35:33
407026,3477,Transfer,444.92,2023-09-22 14:55:55
151569,582,Credit,150.21,2024-01-19 06:17:39
587667,582,Withdrawal,112.82,2023-09-14 23:34:07
175493,582,Credit,78.23,2023-10-25 08:03:33
757533,1855,Transfer,149.04,2023-05-17 20:52:03
109360,1855,Credit,267.24,2023-12-17 14:15:08
367458,1855,Deposit,256.22,2023-06-25 16:01:43
681320,3763,Credit,752.72,2023-09-13 20:20:52
879372,3763,Deposit,239.05,2024-05-05 10:58:24
421645,2875,Deposit,198.25,2024-09-16 08:10:41
699019,512,Deposit,136.01,2023-03-09 02:40:35
308503,512,Deposit,165.01,2023-10-30 02:23:17
164762,512,Deposit,84.52,2024-11-23 21:49:34
854770,169,Transfer,94.29,2023-01-09 07:28:59
451051,3722,Transfer,342.36,2024-04-28 19:58:47
377450,2900,Deposit,2801.98,2024-03-05 04:44:43
784210,2900,Deposit,2115.86,2023-04-28 10:37:24
167266,2900,Credit,2104.26,2023-07-19 20:09:40
369560,2900,Withdrawal,1172.34,2024-05-18 10:14:36
649241,1891,Withdrawal,135.3,2024-04-03 20:27:11
476975,1891,Credit,380.44,2024-06-10 01:54:34
571553,1891,Transfer,38.61,2024-04-10 08:29:58
537772,1840,Withdrawal,475.21,2024-08-06 22:42:19
914250,1840,Withdrawal,26.55,2023-02-04 06:12:40
712778,1703,Deposit,243.46,2024-03-06 21:26:50
453317,1769,Withdrawal,449.03,2023-05-07 20:04:28
226558,1769,Transfer,217.07,2023-04-04 01:28:40
783497,1769,Withdrawal,206.21,2023-10-23 09:48:08
576595,2146,Transfer,193.78,2023-12-31 21:25:49
739144,3503,Transfer,245.72,2023-01-15 09:13:17
655125,3503,Deposit,462.7,2024-09-26 15:11:28
958712,1,Credit,39.67,2023-01-01 23:47:34
871063,1904,Credit,294.73,2024-07-03 23:21:37
741832,1904,Deposit,405.9,2023-11-21 20:01:02
943416,2266,Withdrawal,222.07,2024-07-17 09:43:53
340465,2474,Withdrawal,167.34,2023-03-05 01:55:18
832202,2474,Deposit,148.12,2023-04-29 14:43:57
392553,1811,Deposit,397.95,2024-03-21 05:40:47
624770,1811,Withdrawal,737.18,2023-04-04 23:40:38
772447,2300,Transfer,277.15,2023-05-28 15:29:38
103231,2300,Withdrawal,334.94,2023-07-04 02:46:47
515152,2300,Credit,151.62,2023-11-29 15:17:08
833691,2300,Deposit,186.07,2024-04-07 01:19:22
545519,2300,Transfer,69.59,2023-05-26 02:55:11
107450,3018,Deposit,672.29,2024-10-18 03:29:02
194823,3018,Withdrawal,724.71,2024-09-22 21:17:40
733532,3018,Deposit,443.99,2023-07-14 17:54:15
655257,3018,Transfer,457.35,2024-12-30 22:26:19
816247,3018,Deposit,490.77,2024-03-01 14:21:42
754200,2865,Transfer,473.32,2024-10-01 11:22:11
156396,2865,Deposit,296.55,2023-01-08 01:49:39
812511,2865,Withdrawal,483.17,2024-03-27 06:45:31
273820,2124,Credit,494.35,2023-01-17 13:02:50
429494,1655,Withdrawal,23.66,2024-03-09 09:59:09
748385,1655,Credit,91.07,2023-06-26 17:35:40
109702,1655,Transfer,47.06,2023-05-22 10:20:49
377845,2118,Withdrawal,776.56,2023-08-12 01:37:04
379837,2118,Credit,577.16,2024-05-30 07:52:31
505688,2118,Transfer,394.43,2023-02-14 04:49:15
878842,2982,Credit,132.74,2024-02-08 17:54:56
381342,2982,Deposit,161.71,2024-10-13 07:37:42
383095,2982,Deposit,314.48,2023-09-15 10:21:30
970098,2982,Transfer,375.23,2024-08-28 09:43:21
955549,2982,Transfer,464.07,2024-12-13 14:59:43
548264,3274,Withdrawal,362.38,2023-04-06 20:02:22
364584,3274,Transfer,960.81,2023-08-05 02:45:41
833620,3274,Deposit,548.89,2024-04-21 04:37:11
369114,726,Transfer,339.33,2023-03-08 02:52:04
136799,726,Credit,304.34,2024-01-18 17:52:44
703409,726,Transfer,436.01,2023-04-03 20:03:31
517885,726,Transfer,253.02,2023-08-03 13:59:32
187703,1524,Transfer,28.56,2024-12-27 13:22:35
755255,1524,Withdrawal,330.15,2023-11-29 01:21:26
785763,1524,Transfer,325.56,2023-06-24 10:17:13
143448,3105,Credit,160.19,2023-03-16 17:21:23
103216,3105,Credit,79.16,2024-01-05 10:26:43
562905,3105,Deposit,280.28,2024-06-15 17:42:13
193332,1663,Transfer,539.14,2024-08-25 20:05:42
409102,1663,Deposit,836.86,2024-01-28 12:21:30
324732,1663,Withdrawal,435.2,2024-05-20 11:28:43
443356,1663,Credit,299.91,2024-01-18 18:20:12
613949,3971,Transfer,444.43,2023-06-23 06:15:55
606292,3971,Withdrawal,300.13,2024-01-09 19:50:44
689176,3090,Deposit,434.28,2024-01-04 13:41:51
593896,3090,Withdrawal,475.3,2024-08-02 15:36:02
356331,3090,Credit,2.0,2023-11-06 20:55:20
680058,3090,Transfer,352.86,2023-08-19 10:34:55
504624,95,Deposit,124.27,2024-09-26 04:55:18
684410,95,Credit,95.92,2024-03-26 20:40:42
920213,2299,Credit,2473.58,2024-11-11 21:02:19
666128,2299,Transfer,1766.53,2024-01-05 04:14:40
696446,2299,Deposit,2067.5,2023-12-05 07:25:16
161669,2299,Deposit,1995.97,2024-09-01 04:45:25
178420,3289,Credit,411.3,2024-12-25 03:19:10
194032,3289,Deposit,372.7,2024-09-09 19:40:19
130898,403,Deposit,56.23,2023-05-15 01:15:01
818163,923,Transfer,124.68,2024-06-13 18:43:49
503019,923,Deposit,240.88,2024-04-27 06:22:25
412574,923,Withdrawal,245.32,2023-03-16 18:50:17
443160,923,Credit,271.73,2024-12-13 09:19:55
837599,2040,Withdrawal,225.56,2024-01-17 19:02:47
616572,1211,Transfer,282.97,2024-02-29 02:55:25
948795,1211,Withdrawal,221.35,2024-10-25 18:57:12
794639,1211,Transfer,401.0,2024-03-23 01:51:29
204278,2398,Withdrawal,400.36,2024-06-20 12:16:09
546974,990,Transfer,353.64,2024-05-07 23:59:06
905491,622,Transfer,68.96,2024-08-28 19:47:43
645458,797,Transfer,349.64,2024-01-30 04:00:24
828584,797,Withdrawal,448.76,2023-04-25 17:48:43
124241,797,Withdrawal,223.39,2024-03-11 16:31:47
705601,797,Transfer,226.26,2023-11-25 20:36:26
785254,635,Deposit,124.47,2023-12-06 12:31:34
984049,635,Deposit,130.17,2024-08-07 12:32:51
208868,635,Deposit,168.17,2023-11-05 01:10:10
127956,2448,Transfer,433.96,2023-07-30 12:38:11
288110,2448,Deposit,641.06,2024-09-29 10:55:17
472721,429,Transfer,208.78,2024-08-13 03:13:52
341777,1203,Withdrawal,332.53,2023-10-17 14:34:09
695482,1203,Withdrawal,407.02,2023-09-19 12:52:39
257366,1203,Withdrawal,321.52,2024-06-16 22:01:25
372755,1203,Withdrawal,241.28,2023-11-27 18:24:51
631926,2965,Transfer,182.83,2024-06-18 14:17:32
255313,2965,Deposit,144.82,2023-01-05 10:03:45
504453,2965,Withdrawal,119.63,2023-07-10 18:58:47
886283,2296,Transfer,530.84,2024-06-23 03:03:10
914955,2296,Credit,363.32,2024-02-21 17:40:01
548201,2296,Deposit,215.78,2023-03-31 19:50:40
520992,2296,Transfer,54.41,2024-11-13 01:51:11
293050,2296,Credit,672.15,2023-11-18 12:31:06
347648,2296,Withdrawal,587.36,2023-01-11 12:34:19
303014,409,Withdrawal,120.8,2024-09-16 10:14:41
276380,2228,Transfer,267.63,2023-06-11 18:21:35
881679,2228,Deposit,119.65,2024-09-03 01:09:26
515409,2228,Transfer,203.68,2023-07-28 17:37:04
604544,745,Deposit,532.69,2023-03-21 04:43:01
375044,745,Withdrawal,415.26,2024-03-13 21:07:18
456260,390,Withdrawal,376.11,2023-10-29 10:03:06
857011,390,Withdrawal,93.82,2023-06-12 09:25:11
365429,2462,Transfer,1234.86,2023-09-26 14:56:26
400615,2462,Transfer,609.27,2023-01-07 00:37:29
989220,1896,Transfer,48.17,2024-08-02 01:24:07
377828,1896,Credit,154.72,2023-04-28 10:30:25
504614,2257,Credit,121.14,2024-01-22 12:10:43
385712,2257,Transfer,217.1,2024-07-01 20:30:47
411704,2257,Withdrawal,332.29,2024-06-18 18:55:41
386704,2142,Transfer,889.44,2024-01-25 21:15:05
379036,2142,Withdrawal,1066.27,2023-03-09 22:10:12
662129,2142,Credit,1228.38,2023-11-25 11:13:16
853131,2142,Deposit,1633.94,2023-02-24 16:28:42
239334,2679,Transfer,781.63,2024-01-06 10:04:37
318553,2679,Credit,489.26,2023-11-26 03:00:54
352663,1677,Withdrawal,407.28,2023-10-27 09:42:40
694000,1677,Withdrawal,355.88,2023-06-16 21:20:10
802076,2569,Withdrawal,32.26,2023-06-14 09:02:43
186400,711,Deposit,130.31,2023-04-06 13:24:14
420010,711,Credit,246.24,2023-11-03 14:33:08
413800,711,Credit,248.85,2023-01-04 17:02:30
564489,711,Deposit,377.34,2024-10-17 11:24:41
435651,711,Withdrawal,234.54,2023-03-12 19:48:31
352907,2794,Transfer,183.61,2024-04-01 06:39:28
165109,2502,Transfer,203.41,2023-10-17 06:11:37
776505,2502,Transfer,519.22,2023-01-04 14:51:57
814628,2502,Transfer,187.19,2024-08-26 21:19:41
613336,2502,Deposit,527.83,2023-11-24 17:01:33
128116,3579,Credit,535.67,2023-05-16 05:42:50
633783,3579,Withdrawal,160.77,2024-10-16 00:05:36
352580,1652,Deposit,2.0,2023-11-07 19:27:21
533916,1652,Transfer,2.0,2024-01-30 20:58:06
760607,1652,Withdrawal,398.37,2023-05-14 22:30:59
746547,1652,Withdrawal,703.13,2024-05-06 23:37:32
971459,2897,Credit,475.39,2024-06-10 14:13:41
537753,1503,Withdrawal,180.36,2024-06-19 22:46:32
858226,2661,Transfer,445.61,2023-08-04 10:44:16
853880,2661,Transfer,499.25,2023-04-27 19:07:49
400169,2661,Withdrawal,354.36,2023-04-11 12:21:48
263083,2661,Transfer,848.96,2023-07-02 17:35:01
794658,597,Deposit,363.71,2023-11-16 13:05:32
205325,2845,Transfer,1554.27,2023-06-04 01:13:39
179338,2845,Deposit,1440.19,2024-11-08 20:58:37
772145,3493,Transfer,173.41,2023-06-19 13:15:12
222844,3493,Deposit,187.91,2023-10-18 05:34:37
378803,3493,Transfer,90.91,2024-03-30 03:02:02
951301,1658,Deposit,565.44,2023-06-23 04:24:11
886150,3779,Transfer,373.02,2024-01-12 08:04:12
362599,3779,Transfer,44.53,2023-11-10 06:20:01
299767,3779,Withdrawal,327.74,2023-02-08 10:33:47
753585,3779,Withdrawal,364.98,2024-05-21 02:14:17
999119,3134,Transfer,824.01,2023-09-23 16:17:25
475741,1379,Deposit,57.01,2023-12-12 22:14:05
537289,1379,Transfer,661.48,2024-07-24 10:09:14
106084,1379,Credit,502.18,2023-12-18 08:58:28
305723,3072,Credit,444.97,2023-08-02 00:25:19
769155,3072,Withdrawal,333.2,2023-05-05 06:21:22
140086,3072,Transfer,153.99,2024-07-21 06:58:38
364614,1605,Deposit,213.82,2023-11-21 01:28:24
990496,1839,Withdrawal,33.11,2023-03-15 18:12:03
853783,1839,Deposit,77.5,2023-10-31 12:12:19
693631,1839,Credit,146.05,2023-03-11 13:52:37
732875,1893,Withdrawal,190.14,2024-05-25 08:41:24
129126,558,Credit,45.5,2024-03-01 21:31:32
927535,3013,Withdrawal,414.95,2023-02-12 00:45:30
837075,3013,Transfer,158.97,2024-11-13 21:58:20
357839,3013,Deposit,115.81,2023-05-30 09:35:44
664519,3013,Withdrawal,392.19,2024-08-08 06:38:40
471407,2381,Credit,91.53,2024-02-11 18:30:43
999919,2381,Credit,271.18,2024-04-16 05:34:27
927731,1121,Deposit,379.95,2024-12-30 18:33:10
860726,765,Withdrawal,504.96,2023-06-22 10:06:39
927822,765,Transfer,270.21,2023-05-03 12:10:32
635613,765,Credit,594.03,2023-06-09 10:20:23
176725,2142,Withdrawal,1331.08,2024-10-27 14:09:36
249261,3685,Deposit,1047.13,2024-11-04 09:39:35
433156,3452,Withdrawal,287.17,2023-11-30 16:47:52
257485,3452,Credit,262.79,2024-12-07 19:48:44
112452,1669,Deposit,267.92,2023-04-04 19:48:28
258121,1289,Transfer,203.13,2024-11-30 23:12:43
728863,1289,Credit,375.38,2023-12-20 03:32:30
160090,1289,Credit,415.98,2024-11-24 07:05:52
511759,1289,Transfer,340.05,2023-03-23 07:55:34
578293,1289,Deposit,100.94,2023-03-05 16:26:15
542750,3173,Deposit,91.08,2024-12-10 12:23:09
174253,3173,Withdrawal,215.61,2024-09-25 04:18:34
193469,3173,Withdrawal,288.97,2023-04-21 05:14:08
682029,230,Transfer,96.98,2024-06-14 06:55:39
621548,2479,Transfer,635.77,2024-03-08 09:59:59
795343,2479,Transfer,392.79,2023-10-05 07:49:30
323051,2732,Withdrawal,301.51,2023-06-02 03:07:08
733561,2732,Deposit,174.58,2024-09-10 18:21:15
263859,2732,Transfer,138.27,2023-03-27 18:58:14
290882,2732,Withdrawal,352.2,2023-01-26 11:21:17
489221,2732,Transfer,69.33,2023-02-27 14:34:30
708422,1309,Credit,435.61,2024-01-02 17:54:57
951197,1309,Deposit,619.64,2023-11-15 12:40:28
825031,1309,Withdrawal,354.77,2023-07-07 00:18:03
807604,1309,Credit,962.83,2023-10-14 00:14:51
950286,1309,Credit,258.35,2024-10-28 09:15:15
546554,792,Deposit,414.78,2023-04-08 15:38:06
713295,792,Transfer,378.2,2024-09-22 12:07:58
189273,792,Credit,592.58,2024-11-17 16:49:36
622160,792,Credit,697.96,2023-01-08 18:27:36
363302,2288,Credit,267.84,2024-10-28 09:56:47
656644,2288,Credit,310.39,2023-07-27 15:32:47
646076,2288,Transfer,233.45,2024-01-01 11:21:05
549027,2695,Credit,129.55,2023-07-29 16:20:06
466227,2695,Withdrawal,769.16,2023-06-18 01:31:32
133353,2695,Credit,760.44,2024-04-28 21:13:19
424067,2391,Deposit,704.32,2024-07-14 16:04:45
885882,2391,Deposit,238.31,2023-08-09 13:26:34
859923,2391,Credit,633.09,2024-04-11 02:27:10
650715,2391,Transfer,592.82,2024-01-13 21:02:45
421245,2391,Credit,841.21,2024-08-23 18:38:46
167004,2359,Deposit,2.0,2024-01-25 16:59:30
523164,397,Withdrawal,298.56,2023-10-08 21:28:29
865616,397,Withdrawal,250.43,2023-01-24 13:15:14
349371,1450,Deposit,370.2,2023-07-05 05:45:10
756541,560,Withdrawal,108.69,2023-02-28 20:01:10
809776,2206,Transfer,174.18,2024-09-30 10:46:23
307506,2206,Deposit,198.5,2023-09-26 00:02:48
505281,2982,Withdrawal,291.8,2023-06-14 09:53:36
961387,3979,Credit,868.23,2024-06-09 17:46:46
804941,3979,Withdrawal,411.14,2023-10-30 22:49:47
728554,3979,Withdrawal,209.76,2024-07-22 00:53:33
998209,3979,Deposit,688.31,2024-09-11 19:37:26
550315,1750,Deposit,694.27,2023-05-19 23:30:14
473445,1750,Transfer,852.11,2024-07-11 02:24:44
544935,882,Deposit,218.01,2024-06-06 18:41:28
746218,882,Deposit,849.71,2024-03-26 07:47:43
818797,3821,Transfer,136.35,2023-12-26 01:35:52
888986,352,Withdrawal,103.0,2023-08-06 07:35:24
423033,352,Withdrawal,116.45,2023-10-13 00:56:58
323139,3036,Withdrawal,138.35,2024-01-09 15:25:24
566162,3036,Transfer,248.86,2024-02-19 07:26:13
105169,3036,Withdrawal,254.75,2024-09-21 13:45:48
569431,3036,Withdrawal,303.81,2024-04-14 20:33:20
651932,1117,Credit,907.54,2023-12-13 22:36:31
777590,38,Deposit,188.25,2023-11-19 22:12:49
894435,254,Transfer,120.31,2024-10-31 01:54:12
125541,254,Credit,216.08,2023-04-24 14:00:03
987584,1005,Credit,341.15,2024-12-19 12:53:15
602690,1005,Withdrawal,448.25,2023-11-21 11:32:19
245160,1005,Deposit,570.2,2023-06-15 01:32:52
859946,1005,Deposit,11.13,2024-03-11 10:30:13
587218,741,Transfer,602.0,2024-10-29 18:35:56
532964,556,Credit,268.69,2024-06-20 23:05:33
285202,556,Withdrawal,109.12,2023-03-20 07:42:34
216132,556,Withdrawal,230.05,2024-03-29 07:51:09
795162,435,Transfer,13.99,2023-06-10 10:52:49
744226,435,Transfer,65.69,2024-05-01 06:33:26
597786,99,Transfer,290.48,2023-06-20 16:57:28
816024,99,Withdrawal,197.83,2024-11-28 00:16:45
317672,36,Deposit,81.07,2024-02-09 08:12:49
383132,3396,Withdrawal,519.28,2024-10-06 20:40:02
359448,3568,Transfer,642.15,2024-07-03 18:02:34
789009,3568,Credit,239.36,2024-03-15 14:18:54
482736,3568,Credit,386.06,2024-11-01 11:26:36
493092,3568,Withdrawal,247.13,2023-11-13 12:03:39
130199,138,Credit,2.0,2023-10-14 20:41:55
642524,3992,Deposit,263.42,2023-06-14 20:04:05
810301,3992,Transfer,169.45,2024-12-24 01:36:55
801822,2793,Credit,393.18,2024-11-17 01:35:45
933187,2793,Transfer,336.06,2024-09-21 06:50:20
943246,2785,Credit,360.76,2024-08-01 21:24:32
444290,2785,Deposit,580.23,2024-09-05 21:06:22
383316,2785,Withdrawal,279.4,2023-01-19 05:04:53
521072,430,Credit,142.0,2023-04-20 13:58:49
925857,1140,Transfer,883.73,2023-08-15 06:01:00
682756,1140,Credit,443.56,2024-08-17 11:25:34
751671,1476,Credit,783.38,2024-12-29 07:27:04
570036,1476,Deposit,1689.69,2023-09-23 17:07:55
114495,1476,Credit,32.03,2023-03-25 11:15:32
328711,1476,Credit,750.02,2023-07-10 17:27:34
804389,2104,Transfer,213.02,2024-03-28 22:17:37
862091,2104,Deposit,43.01,2023-12-07 14:46:37
116747,2104,Transfer,103.2,2024-06-13 10:30:26
426990,2614,Deposit,426.95,2024-07-06 05:17:17
459496,2614,Deposit,2.0,2023-01-28 05:48:19
215231,2614,Transfer,560.22,2024-05-25 20:17:10
596160,2614,Transfer,321.79,2024-04-13 08:49:43
809111,2614,Credit,245.2,2023-07-08 16:14:26
201397,1973,Credit,386.1,2023-12-26 19:29:57
111511,1973,Withdrawal,157.08,2023-10-13 19:56:58
381534,160,Transfer,60.15,2024-06-28 15:40:12
849897,160,Deposit,172.75,2023-03-25 03:37:23
266387,160,Deposit,142.05,2023-01-26 03:08:23
163770,3509,Deposit,313.63,2024-11-11 06:09:41
