loan_id,customer_id,loan_amount,loan_purpose,due_date,paid_off_date
5854,2360,12000.0,debt_consolidation,2027-05-08,2024-02-21
5855,3289,20000.0,credit_card,2026-10-26,2024-10-31
5856,848,33500.0,debt_consolidation,2027-04-14,2024-11-12
5857,1629,4200.0,debt_consolidation,2027-07-09,2024-12-18
5858,2463,11100.0,major_purchase,2027-06-13,2024-03-18
5859,472,17000.0,credit_card,2026-10-23,2024-01-17
5860,594,1500.0,debt_consolidation,2027-03-26,2024-11-19
5861,355,10000.0,debt_consolidation,2027-02-01,2024-06-18
5862,2928,15200.0,housing-related,2027-09-15,2024-07-19
5863,3131,1000.0,housing-related,2026-09-15,2024-05-14
5864,3684,8000.0,debt_consolidation,2027-01-20,2024-06-09
5865,1920,15000.0,credit_card,2027-02-05,2024-10-11
5866,182,30000.0,credit_card,2026-01-03,2024-12-18
5867,1664,10000.0,housing-related,2027-10-05,2024-06-27
5868,2894,5600.0,debt_consolidation,2026-03-09,2024-03-06
5869,1840,2500.0,debt_consolidation,2026-12-06,2024-08-29
5870,2453,12500.0,debt_consolidation,2026-11-27,2024-01-26
5871,1140,2500.0,housing-related,2026-06-28,2024-11-08
5872,987,12825.0,credit_card,2026-02-19,2024-10-17
5873,3504,10000.0,debt_consolidation,2026-07-15,2024-01-17
5874,2322,10000.0,debt_consolidation,2027-04-05,2024-11-23
5875,1677,7500.0,major_purchase,2027-03-20,2024-08-02
5876,178,5500.0,debt_consolidation,2027-09-21,2024-12-28
5877,2035,4800.0,debt_consolidation,2027-03-15,2024-08-27
5878,2698,1000.0,credit_card,2026-02-13,2024-07-07
5879,2542,6000.0,housing-related,2027-05-24,2024-07-23
5880,2676,3600.0,debt_consolidation,2026-10-28,2024-11-12
5881,2976,6000.0,debt_consolidation,2026-07-08,2024-01-21
5882,2441,6000.0,debt_consolidation,2027-05-03,2024-10-02
5883,558,35000.0,credit_card,2027-11-20,2024-03-21
5884,1065,9600.0,major_purchase,2026-08-27,2024-12-20
5885,1859,12000.0,housing-related,2026-02-26,2024-08-13
5886,3824,20000.0,debt_consolidation,2027-06-04,2024-06-13
5887,3874,5600.0,other,2026-03-11,2024-03-17
5888,1810,6000.0,housing-related,2026-08-29,2024-11-18
5889,2461,2000.0,credit_card,2027-08-08,2024-07-10
5890,983,10750.0,credit_card,2026-07-05,2024-06-28
5891,1452,30000.0,housing-related,2026-08-06,2024-11-28
5892,2839,1000.0,debt_consolidation,2026-09-26,2024-08-27
5893,3078,8000.0,housing-related,2027-11-29,2024-12-31
5894,2686,7000.0,medical,2027-12-24,2024-01-07
5895,3518,9000.0,credit_card,2027-12-19,2024-10-04
5896,1126,3000.0,debt_consolidation,2027-02-23,2024-02-22
5897,2246,11500.0,debt_consolidation,2026-05-29,2024-06-01
5898,1736,4800.0,other,2026-06-29,2024-01-07
5899,3801,5000.0,car,2026-07-11,2024-01-10
5900,904,15000.0,debt_consolidation,2026-09-28,2024-11-03
5901,62,7500.0,debt_consolidation,2026-07-31,2024-04-22
5902,794,3000.0,debt_consolidation,2026-10-07,2024-07-13
5903,206,13000.0,debt_consolidation,2026-11-09,2024-08-24
5904,227,4800.0,credit_card,2026-03-17,2024-08-28
5905,1427,7500.0,other,2027-12-18,2024-09-16
5906,1076,12000.0,credit_card,2026-01-02,2024-06-08
5907,1994,20000.0,debt_consolidation,2026-01-24,2024-06-02
5908,1507,7000.0,other,2026-10-30,2024-06-18
5909,2192,30000.0,debt_consolidation,2027-04-30,2024-04-26
5910,3773,30000.0,debt_consolidation,2027-11-10,2024-12-12
5911,2131,5000.0,credit_card,2026-07-14,2024-08-17
5912,3139,14000.0,other,2027-07-17,2024-04-14
5913,3126,19400.0,credit_card,2027-06-05,2024-09-30
5914,3772,5075.0,credit_card,2027-03-31,2024-01-19
5915,1720,11200.0,debt_consolidation,2027-03-03,2024-09-25
5916,3477,13600.0,debt_consolidation,2027-01-23,2024-09-10
5917,864,35000.0,other,2027-10-06,2024-02-03
5918,3936,16000.0,debt_consolidation,2027-12-05,2024-07-27
5919,33,20800.0,debt_consolidation,2027-04-26,2024-09-13
5920,3754,10000.0,debt_consolidation,2026-06-07,2024-07-30
5921,1186,4900.0,other,2026-06-22,2024-01-26
5922,1060,35000.0,credit_card,2027-08-05,2024-01-20
5923,708,16000.0,other,2026-01-24,2024-02-13
5924,20,,debt_consolidation,2026-03-25,2024-09-18
5925,1606,10000.0,small_business,2027-04-05,2024-02-11
5926,501,6000.0,credit_card,2026-04-19,2024-11-04
5927,2368,24000.0,credit_card,2027-09-20,2024-05-26
5928,2649,18000.0,debt_consolidation,2027-09-22,2024-10-13
5929,3689,12000.0,wedding,2027-01-03,2024-09-04
5930,2346,15000.0,debt_consolidation,2026-02-19,2024-02-10
5931,3408,19125.0,debt_consolidation,2026-02-02,2024-02-14
5932,599,12000.0,debt_consolidation,2027-06-12,2024-05-26
5933,3712,5000.0,debt_consolidation,2026-10-30,2024-03-27
5934,3795,15000.0,credit_card,2027-01-09,2024-12-14
5935,435,2200.0,debt_consolidation,2026-09-14,2024-02-05
5936,3587,11000.0,other,2027-06-29,2024-11-06
5937,3356,8000.0,debt_consolidation,2027-12-10,2024-11-13
5938,476,2800.0,debt_consolidation,2027-01-22,2024-08-19
5939,1312,6000.0,debt_consolidation,2026-03-14,2024-09-27
5940,2543,5000.0,credit_card,2027-09-18,2024-05-29
5941,3425,12500.0,debt_consolidation,2027-12-05,2024-01-30
5942,1811,5000.0,car,2027-05-02,2024-11-11
5943,1870,8000.0,credit_card,2026-12-22,2024-05-15
5944,2901,1700.0,credit_card,2027-02-08,2024-11-19
5945,1357,14000.0,debt_consolidation,2027-08-12,2024-07-02
5946,1926,4000.0,debt_consolidation,2026-10-06,2024-05-13
5947,2320,15000.0,debt_consolidation,2027-11-19,2024-09-08
5948,157,7550.0,debt_consolidation,2026-02-11,2024-05-13
5949,2165,10000.0,debt_consolidation,2027-01-10,2024-03-06
5950,967,2200.0,debt_consolidation,2027-05-29,2024-05-21
5951,952,6000.0,housing-related,2027-06-04,2024-11-01
5952,3589,25000.0,debt_consolidation,2027-10-24,2024-12-08
5953,3704,29000.0,credit_card,2027-03-18,2024-08-26
5954,3932,4000.0,debt_consolidation,2027-06-26,2024-06-06
5955,2068,2500.0,debt_consolidation,2026-03-15,2024-08-31
5956,484,4225.0,debt_consolidation,2026-08-18,2024-07-14
5957,3375,14000.0,other,2027-08-06,2024-07-11
5958,944,16950.0,debt_consolidation,2027-05-11,2024-05-26
5959,3604,9000.0,other,2027-01-26,2024-07-31
5960,449,12000.0,debt_consolidation,2027-09-08,2024-03-03
5961,1228,11625.0,debt_consolidation,2026-03-15,2024-03-25
5962,1876,17000.0,educational,2027-02-11,2024-08-24
5963,3238,3800.0,housing-related,2026-07-10,2024-11-24
5964,433,10000.0,major_purchase,2026-11-02,2024-12-29
5965,2287,4500.0,credit_card,2026-12-08,2024-11-28
5966,1527,16000.0,debt_consolidation,2026-02-09,2024-08-10
5967,3240,20000.0,debt_consolidation,2027-02-03,2024-03-10
5968,3075,16000.0,housing-related,2026-11-23,2024-11-28
5969,2039,7000.0,debt_consolidation,2026-08-12,2024-02-21
5970,1933,16000.0,debt_consolidation,2026-10-24,2024-07-26
5971,3220,6000.0,debt_consolidation,2027-12-23,2024-03-01
5972,1951,3200.0,debt_consolidation,2027-09-29,2024-02-20
5973,1950,4000.0,debt_consolidation,2027-08-14,2024-11-14
5974,2102,5500.0,credit_card,2027-12-11,2024-03-13
5975,3711,4500.0,debt_consolidation,2026-12-11,2024-02-29
5976,448,17000.0,housing-related,2026-06-21,2024-03-22
5977,3890,13475.0,credit_card,2026-02-21,2024-06-09
5978,2112,14000.0,debt_consolidation,2026-09-27,2024-05-17
5979,2134,12800.0,credit_card,2027-07-04,2024-04-16
5980,168,7350.0,housing-related,2027-06-23,2024-05-24
5981,1498,10200.0,debt_consolidation,2027-10-09,2024-01-26
5982,3726,12000.0,debt_consolidation,2027-10-11,2024-03-23
5983,57,7000.0,debt_consolidation,2026-11-24,2024-03-12
5984,245,32000.0,other,2026-04-05,2024-09-05
5985,1255,18000.0,debt_consolidation,2027-03-02,2024-08-23
5986,997,17000.0,credit_card,2026-12-02,2024-01-29
5987,68,6000.0,housing-related,2026-03-01,2024-03-03
5988,1733,9000.0,other,2026-10-15,2024-08-16
5989,2087,15000.0,credit_card,2026-09-07,2024-10-18
5990,146,9000.0,major_purchase,2026-03-22,2024-10-10
5991,2476,2575.0,debt_consolidation,2026-09-12,2024-08-14
5992,3971,10000.0,debt_consolidation,2026-06-26,2024-10-20
5993,212,8000.0,debt_consolidation,2026-11-08,2024-12-24
5994,1461,20000.0,other,2027-08-23,2024-10-01
5995,2879,7200.0,other,2026-09-26,2024-04-19
5996,3889,12250.0,debt_consolidation,2026-01-25,2024-10-24
5997,1912,16000.0,debt_consolidation,2026-10-06,2024-10-17
5998,276,2200.0,credit_card,2027-08-09,2024-05-02
5999,2835,10800.0,debt_consolidation,2027-05-28,2024-05-02
6000,9,18000.0,debt_consolidation,2026-03-08,2024-06-25
6001,7,15000.0,credit_card,2027-01-31,2024-07-10
6002,1748,18225.0,debt_consolidation,2027-03-04,2024-03-18
6003,532,16750.0,educational,2027-05-14,2024-05-03
6004,2728,12000.0,debt_consolidation,2026-05-20,2024-08-01
6005,2086,27575.0,credit_card,2027-01-21,2024-07-27
6006,747,35000.0,credit_card,2026-11-17,2024-04-10
6007,1252,21000.0,debt_consolidation,2026-01-29,2024-06-23
6008,896,6000.0,debt_consolidation,2026-02-22,2024-09-18
6009,509,10750.0,small_business,2027-09-09,2024-04-05
6010,2747,12000.0,debt_consolidation,2027-02-05,2024-08-31
6011,1727,20000.0,debt_consolidation,2026-02-07,2024-02-26
6012,2365,15000.0,debt_consolidation,2026-10-31,2024-10-10
6013,3044,20000.0,debt_consolidation,2027-12-14,2024-08-15
6014,1473,6000.0,housing-related,2026-03-27,2024-03-19
6015,3343,10000.0,debt_consolidation,2026-05-10,2024-08-08
6016,482,8875.0,debt_consolidation,2026-07-22,2024-04-14
6017,59,4200.0,debt_consolidation,2027-04-26,2024-11-27
6018,3162,5000.0,credit_card,2026-02-10,2024-06-07
6019,1543,8000.0,medical,2027-01-23,2024-08-12
6020,1224,16000.0,small_business,2026-11-19,2024-05-18
6021,1766,24625.0,debt_consolidation,2027-05-05,2024-12-22
6022,3060,1800.0,debt_consolidation,2027-09-03,2024-01-27
6023,2979,20000.0,small_business,2027-11-04,2024-06-17
6024,3376,9200.0,debt_consolidation,2026-01-07,2024-02-05
6025,3052,22400.0,debt_consolidation,2026-03-16,2024-02-05
6026,667,14500.0,debt_consolidation,2026-09-29,2024-05-20
6027,2554,9600.0,debt_consolidation,2026-12-09,2024-06-14
6028,3767,28350.0,debt_consolidation,2026-04-23,2024-06-23
6029,1017,11050.0,major_purchase,2026-02-28,2024-08-01
6030,2375,30000.0,debt_consolidation,2027-11-22,2024-09-24
6031,3022,10000.0,other,2027-04-29,2024-06-28
6032,3209,16000.0,credit_card,2027-09-08,2024-11-13
6033,772,35000.0,wedding,2026-01-23,2024-12-12
6034,1703,12800.0,housing-related,2027-05-26,2024-02-25
6035,1501,27575.0,debt_consolidation,2026-08-12,2024-01-27
6036,1979,21000.0,car,2026-02-19,2024-10-26
6037,573,7000.0,housing-related,2027-01-04,2024-04-21
6038,741,10000.0,debt_consolidation,2027-12-03,2024-07-30
6039,3913,3000.0,debt_consolidation,2026-02-06,2024-09-03
6040,2347,10000.0,debt_consolidation,2026-07-31,2024-12-06
6041,3327,5000.0,debt_consolidation,2026-05-26,2024-08-06
6042,192,18000.0,debt_consolidation,2027-06-10,2024-11-21
6043,833,10500.0,other,2027-03-12,2024-01-15
6044,1105,10000.0,credit_card,2027-11-10,2024-07-26
6045,816,6000.0,debt_consolidation,2026-01-04,2024-10-23
6046,830,15000.0,other,2027-01-12,2024-04-06
6047,3021,4200.0,debt_consolidation,2026-02-19,2024-09-01
6048,2452,25000.0,debt_consolidation,2026-07-04,2024-08-13
6049,1119,4500.0,other,2027-01-04,2024-11-05
6050,1956,16000.0,debt_consolidation,2026-06-06,2024-06-20
6051,1712,4900.0,credit_card,2026-09-14,2024-04-17
6052,1268,6000.0,vacation,2026-08-20,2024-06-20
6053,1819,2500.0,debt_consolidation,2027-06-19,2024-05-22
6054,3553,3625.0,other,2026-05-23,2024-09-09
6055,1913,18225.0,vacation,2026-04-27,2024-06-12
6056,2614,3800.0,debt_consolidation,2027-11-13,2024-12-25
6057,3840,12000.0,debt_consolidation,2026-01-17,2024-10-16
6058,544,10050.0,debt_consolidation,2027-11-23,2024-05-07
6059,1530,6400.0,major_purchase,2026-07-30,2024-08-30
6060,1485,9500.0,debt_consolidation,2027-06-21,2024-10-12
6061,3679,24000.0,debt_consolidation,2026-05-31,2024-04-13
6062,759,14000.0,debt_consolidation,2027-03-22,2024-09-15
6063,2963,8500.0,debt_consolidation,2027-01-27,2024-02-20
6064,478,10000.0,debt_consolidation,2027-04-29,2024-10-15
6065,3254,6000.0,debt_consolidation,2027-12-03,2024-08-29
6066,3749,8000.0,debt_consolidation,2026-12-24,2024-08-06
6067,530,12000.0,debt_consolidation,2027-09-21,2024-01-30
6068,614,23000.0,debt_consolidation,2026-08-29,2024-06-14
6069,3002,1500.0,debt_consolidation,2026-02-23,2024-09-15
6070,2624,8500.0,debt_consolidation,2026-07-03,2024-01-04
6071,3081,16300.0,debt_consolidation,2027-09-05,2024-09-18
6072,1726,19800.0,debt_consolidation,2026-02-05,2024-12-30
6073,201,4000.0,debt_consolidation,2027-08-19,2024-09-27
6074,1083,7000.0,credit_card,2026-06-01,2024-01-01
6075,118,16450.0,debt_consolidation,2026-11-26,2024-05-28
6076,2151,8000.0,credit_card,2026-07-11,2024-03-16
6077,1127,5375.0,debt_consolidation,2026-12-03,2024-10-30
6078,626,6000.0,debt_consolidation,2026-03-28,2024-07-23
6079,3578,19000.0,debt_consolidation,2026-11-09,2024-01-23
6080,2011,30000.0,credit_card,2026-02-18,2024-09-06
6081,3858,16000.0,other,2027-03-24,2024-09-23
6082,1868,15000.0,debt_consolidation,2027-03-03,2024-08-07
6083,2299,26500.0,credit_card,2026-01-09,2024-06-11
6084,992,9600.0,credit_card,2026-02-20,2024-12-18
6085,3499,35000.0,debt_consolidation,2027-07-29,2024-05-18
6086,2074,4000.0,debt_consolidation,2027-04-23,2024-01-12
6087,2621,9000.0,debt_consolidation,2027-08-26,2024-08-09
6088,1005,30000.0,credit_card,2026-02-23,2024-03-03
6089,2787,4000.0,debt_consolidation,2026-08-17,2024-01-04
6090,3925,25000.0,debt_consolidation,2027-08-21,2024-07-05
6091,562,8000.0,debt_consolidation,2026-01-18,2024-06-28
6092,2885,6400.0,debt_consolidation,2027-03-30,2024-05-13
6093,58,5000.0,other,2027-12-14,2024-11-09
6094,3275,19075.0,car,2026-12-16,2024-03-13
6095,958,30000.0,debt_consolidation,2027-08-21,2024-06-28
6096,2397,24000.0,major_purchase,2026-05-22,2024-08-03
6097,3945,7800.0,credit_card,2027-10-30,2024-08-23
6098,2984,21000.0,educational,2027-10-10,2024-08-21
6099,2944,20500.0,other,2027-02-14,2024-11-08
6100,1701,8000.0,debt_consolidation,2027-05-08,2024-07-19
6101,776,10000.0,credit_card,2027-10-11,2024-07-04
6102,1124,15000.0,wedding,2027-03-15,2024-02-22
6103,2717,5000.0,debt_consolidation,2026-10-13,2024-01-01
6104,421,6000.0,small_business,2026-04-23,2024-08-25
6105,27,10000.0,debt_consolidation,2027-07-03,2024-10-14
6106,3815,6000.0,debt_consolidation,2026-05-19,2024-05-05
6107,235,5000.0,car,2026-03-21,2024-11-17
6108,2785,12000.0,wedding,2027-01-25,2024-06-08
6109,165,16000.0,other,2026-02-06,2024-02-29
6110,333,8000.0,debt_consolidation,2027-04-07,2024-03-04
6111,1852,21725.0,debt_consolidation,2026-07-23,2024-10-13
6112,735,9600.0,debt_consolidation,2026-05-17,2024-03-23
6113,1401,1500.0,credit_card,2027-07-29,2024-01-27
6114,3701,20000.0,wedding,2027-04-12,2024-02-09
6115,1166,16000.0,debt_consolidation,2027-12-08,2024-05-15
6116,2220,7200.0,debt_consolidation,2026-04-11,2024-05-01
6117,2041,25000.0,debt_consolidation,2027-08-12,2024-01-28
6118,1293,10200.0,debt_consolidation,2027-01-25,2024-01-30
6119,3574,25000.0,major_purchase,2026-01-15,2024-04-14
6120,2673,2200.0,debt_consolidation,2027-08-28,2024-08-02
6121,3841,7400.0,debt_consolidation,2026-08-07,2024-02-21
6122,2602,20000.0,car,2026-08-17,2024-10-31
6123,3816,3200.0,debt_consolidation,2027-01-20,2024-06-24
6124,377,20000.0,debt_consolidation,2027-02-11,2024-07-14
6125,1556,20000.0,major_purchase,2027-07-08,2024-10-18
6126,403,3000.0,small_business,2027-11-08,2024-05-06
6127,2703,10000.0,other,2027-02-18,2024-09-08
6128,3115,2650.0,credit_card,2026-07-03,2024-10-16
6129,3903,14825.0,debt_consolidation,2026-05-10,2024-04-03
6130,1414,9000.0,credit_card,2027-01-01,2024-10-11
6131,2469,5000.0,housing-related,2027-04-25,2024-03-17
6132,2588,9600.0,housing-related,2027-03-03,2024-06-01
6133,2634,7300.0,debt_consolidation,2027-06-30,2024-08-04
6134,753,14000.0,debt_consolidation,2027-11-30,2024-02-03
6135,3130,13000.0,debt_consolidation,2027-10-15,2024-10-08
6136,1825,24250.0,credit_card,2026-01-13,2024-09-27
6137,2730,27050.0,debt_consolidation,2027-08-22,2024-05-05
6138,3792,10800.0,credit_card,2027-02-27,2024-10-22
6139,3226,4200.0,debt_consolidation,2027-12-30,2024-09-22
6140,1233,2000.0,housing-related,2027-01-06,2024-05-22
6141,2023,4000.0,debt_consolidation,2026-06-28,2024-07-16
6142,3333,4000.0,credit_card,2027-10-21,2024-10-29
6143,1872,25000.0,debt_consolidation,2027-05-19,2024-07-02
6144,339,20000.0,debt_consolidation,2027-01-28,2024-11-01
6145,3371,19125.0,credit_card,2026-03-12,2024-06-19
6146,2473,9600.0,credit_card,2027-08-29,2024-01-12
6147,311,12500.0,other,2026-07-22,2024-09-02
6148,524,16450.0,credit_card,2027-06-23,2024-10-17
6149,2831,35000.0,wedding,2026-07-08,2024-11-29
6150,3770,3000.0,debt_consolidation,2027-01-31,2024-12-14
6151,1883,10000.0,debt_consolidation,2026-08-12,2024-10-11
6152,3014,9450.0,other,2027-10-11,2024-07-08
6153,1888,16750.0,credit_card,2027-07-03,2024-07-06
6154,3169,5000.0,major_purchase,2026-12-06,2024-12-02
6155,3827,10000.0,other,2027-08-07,2024-04-28
6156,597,20000.0,debt_consolidation,2027-09-01,2024-02-21
6157,1682,12000.0,debt_consolidation,2026-04-14,2024-06-30
6158,533,2400.0,other,2026-07-24,2024-10-24
6159,660,5000.0,debt_consolidation,2026-01-23,2024-05-23
6160,2773,29000.0,debt_consolidation,2027-07-12,2024-01-25
6161,3039,9000.0,car,2027-07-25,2024-07-15
6162,2049,30000.0,credit_card,2027-06-21,2024-02-06
6163,3735,1500.0,debt_consolidation,2027-01-21,2024-04-13
6164,95,17500.0,debt_consolidation,2026-06-19,2024-11-22
6165,1068,20950.0,debt_consolidation,2027-11-10,2024-01-29
6166,1711,5500.0,debt_consolidation,2026-09-27,2024-10-03
6167,3011,7200.0,other,2026-11-02,2024-04-10
6168,2062,10750.0,debt_consolidation,2027-03-06,2024-05-29
6169,844,7000.0,small_business,2026-08-22,2024-09-23
6170,1054,2100.0,debt_consolidation,2026-12-31,2024-08-29
6171,3280,18000.0,other,2027-07-14,2024-05-07
6172,1788,4000.0,debt_consolidation,2026-01-04,2024-01-20
6173,2010,8800.0,credit_card,2026-10-10,2024-07-04
6174,2402,18000.0,credit_card,2027-07-09,2024-01-16
6175,879,6000.0,debt_consolidation,2027-06-09,2024-09-24
6176,1415,20800.0,debt_consolidation,2026-11-04,2024-01-18
6177,766,8000.0,other,2026-02-02,2024-12-20
6178,2957,10375.0,credit_card,2026-06-21,2024-08-18
6179,109,9000.0,credit_card,2026-03-12,2024-07-08
6180,2132,12000.0,credit_card,2027-05-09,2024-11-07
6181,202,17400.0,debt_consolidation,2027-10-29,2024-05-25
6182,1169,35000.0,debt_consolidation,2027-06-05,2024-12-28
6183,3820,10000.0,educational,2026-03-15,2024-03-21
6184,1360,10000.0,debt_consolidation,2026-12-16,2024-02-07
6185,1046,6000.0,small_business,2027-11-08,2024-07-23
6186,1823,35000.0,debt_consolidation,2027-09-27,2024-06-03
6187,2980,4800.0,other,2027-04-23,2024-05-14
6188,2696,21000.0,credit_card,2026-10-29,2024-11-25
6189,527,21000.0,debt_consolidation,2026-06-11,2024-09-20
6190,247,5000.0,debt_consolidation,2027-09-03,2024-03-03
6191,3389,8325.0,debt_consolidation,2027-03-06,2024-10-04
6192,3846,25000.0,debt_consolidation,2026-04-29,2024-09-18
6193,1225,10000.0,debt_consolidation,2027-05-25,2024-05-27
6194,3648,8000.0,other,2027-10-28,2024-07-06
6195,1048,4800.0,housing-related,2026-09-28,2024-09-25
6196,1153,20800.0,debt_consolidation,2027-11-07,2024-08-09
6197,2498,7300.0,small_business,2026-04-01,2024-11-13
6198,2421,12000.0,other,2026-10-25,2024-11-27
6199,2716,24575.0,housing-related,2027-01-21,2024-06-17
6200,2390,24250.0,debt_consolidation,2026-06-19,2024-06-24
6201,2939,22500.0,housing-related,2026-05-25,2024-12-12
6202,321,24000.0,debt_consolidation,2026-04-28,2024-05-23
6203,2044,10000.0,debt_consolidation,2027-11-08,2024-11-18
6204,2820,12000.0,major_purchase,2026-05-05,2024-11-04
6205,279,10000.0,credit_card,2026-08-10,2024-01-02
6206,3948,13000.0,debt_consolidation,2027-08-26,2024-07-26
6207,3694,10000.0,credit_card,2026-06-30,2024-06-21
6208,3328,12000.0,debt_consolidation,2027-11-09,2024-12-07
6209,3336,4500.0,housing-related,2027-04-15,2024-09-28
6210,575,20000.0,debt_consolidation,2027-05-16,2024-03-26
6211,388,35000.0,housing-related,2026-04-24,2024-10-24
6212,2923,6000.0,credit_card,2027-06-03,2024-09-25
6213,3264,7000.0,other,2026-06-01,2024-06-25
6214,25,24000.0,major_purchase,2027-11-25,2024-04-28
6215,2778,30000.0,debt_consolidation,2027-08-01,2024-12-26
6216,3610,35000.0,housing-related,2026-04-22,2024-09-05
6217,1975,10000.0,debt_consolidation,2026-11-13,2024-05-14
6218,2379,7000.0,debt_consolidation,2026-02-17,2024-01-07
6219,682,5450.0,debt_consolidation,2027-06-14,2024-06-20
6220,2465,7000.0,housing-related,2026-09-16,2024-06-11
6221,3391,30000.0,debt_consolidation,2026-03-22,2024-10-24
6222,744,8000.0,debt_consolidation,2027-01-10,2024-10-05
6223,2987,1700.0,credit_card,2027-11-11,2024-06-03
6224,3064,14500.0,other,2026-12-15,2024-10-06
6225,3599,25000.0,housing-related,2026-07-03,2024-01-05
6226,2415,15000.0,housing-related,2026-02-01,2024-12-25
6227,1992,5400.0,debt_consolidation,2026-03-27,2024-04-18
6228,1793,18000.0,other,2027-09-20,2024-05-20
6229,1012,14000.0,debt_consolidation,2026-12-30,2024-09-10
6230,2781,5000.0,credit_card,2026-07-29,2024-11-28
6231,345,10625.0,debt_consolidation,2026-04-21,2024-01-14
6232,661,15000.0,other,2027-07-17,2024-11-07
6233,2472,24500.0,debt_consolidation,2027-03-04,2024-08-16
6234,669,5000.0,credit_card,2026-01-23,2024-12-10
6235,2719,8000.0,credit_card,2027-11-07,2024-03-15
6236,1802,4075.0,other,2027-02-02,2024-10-17
6237,2447,6950.0,debt_consolidation,2027-06-30,2024-06-21
6238,966,7200.0,other,2027-12-17,2024-12-24
6239,2651,5450.0,debt_consolidation,2026-11-15,2024-12-27
6240,229,16000.0,credit_card,2027-12-24,2024-02-29
6241,1410,3250.0,debt_consolidation,2026-03-23,2024-03-26
6242,591,3000.0,debt_consolidation,2027-03-17,2024-10-12
6243,317,6000.0,debt_consolidation,2026-01-24,2024-06-09
6244,2573,5675.0,credit_card,2026-03-02,2024-03-24
6245,1315,12000.0,major_purchase,2026-09-07,2024-05-01
6246,2301,14000.0,debt_consolidation,2027-11-23,2024-11-29
6247,1458,3000.0,credit_card,2027-02-13,2024-03-04
6248,635,25000.0,credit_card,2027-04-02,2024-10-24
6249,1173,35000.0,debt_consolidation,2026-11-22,2024-06-26
6250,2175,5400.0,debt_consolidation,2026-05-17,2024-10-18
6251,693,8400.0,other,2027-07-23,2024-12-23
6252,1139,10500.0,housing-related,2027-03-17,2024-10-01
6253,2520,16450.0,debt_consolidation,2026-06-12,2024-07-14
6254,1377,10075.0,debt_consolidation,2026-06-01,2024-03-06
6255,1269,31050.0,housing-related,2026-03-05,2024-07-29
6256,1508,15000.0,debt_consolidation,2027-01-02,2024-02-13
6257,962,8000.0,debt_consolidation,2027-07-26,2024-02-20
6258,2315,9450.0,debt_consolidation,2026-07-02,2024-04-09
6259,2618,4200.0,credit_card,2026-04-21,2024-12-22
6260,3633,8000.0,debt_consolidation,2027-12-31,2024-07-22
6261,2350,12700.0,wedding,2026-12-13,2024-10-02
6262,1948,6000.0,credit_card,2026-05-06,2024-02-27
6263,3702,10050.0,major_purchase,2027-07-23,2024-08-07
6264,2319,14825.0,debt_consolidation,2027-01-18,2024-07-13
6265,18,1775.0,debt_consolidation,2026-02-13,2024-12-09
6266,3637,35000.0,other,2026-08-24,2024-01-21
6267,2628,4575.0,credit_card,2026-08-30,2024-05-26
6268,2946,12000.0,debt_consolidation,2026-08-13,2024-12-03
6269,3957,7000.0,debt_consolidation,2027-02-07,2024-03-14
6270,1417,14675.0,housing-related,2027-06-25,2024-12-19
6271,1188,4800.0,housing-related,2027-02-06,2024-07-21
6272,315,10000.0,car,2027-01-26,2024-07-20
6273,3686,3625.0,debt_consolidation,2027-07-27,2024-10-07
6274,1571,10500.0,debt_consolidation,2027-10-08,2024-10-04
6275,764,10000.0,debt_consolidation,2027-03-04,2024-07-24
6276,1242,10000.0,credit_card,2027-02-15,2024-10-24
6277,117,15000.0,debt_consolidation,2027-03-13,2024-05-28
6278,3823,5000.0,small_business,2026-09-25,2024-08-23
6279,2687,35000.0,debt_consolidation,2026-06-06,2024-06-15
6280,2061,14000.0,debt_consolidation,2027-10-31,2024-04-29
6281,3738,12300.0,credit_card,2027-01-14,2024-09-13
6282,42,7000.0,other,2026-05-21,2024-05-22
6283,2370,20000.0,debt_consolidation,2027-08-22,2024-09-01
6284,81,12000.0,debt_consolidation,2026-02-16,2024-02-04
6285,1459,18000.0,credit_card,2027-01-13,2024-01-10
6286,3923,2200.0,credit_card,2026-01-15,2024-08-18
6287,570,4800.0,small_business,2027-01-09,2024-12-06
6288,837,24000.0,debt_consolidation,2026-07-07,2024-06-18
6289,2329,23850.0,debt_consolidation,2027-02-01,2024-09-23
6290,808,8000.0,other,2027-08-27,2024-09-28
6291,2172,5000.0,debt_consolidation,2026-09-14,2024-09-28
6292,3601,8000.0,debt_consolidation,2026-06-17,2024-11-24
6293,3485,15000.0,medical,2026-09-29,2024-06-20
6294,3233,17325.0,debt_consolidation,2027-11-17,2024-09-22
6295,3830,24000.0,debt_consolidation,2026-06-09,2024-09-23
6296,3035,8575.0,small_business,2027-06-26,2024-10-24
6297,3412,9750.0,debt_consolidation,2027-12-12,2024-12-04
6298,381,6000.0,other,2026-04-10,2024-10-04
6299,1313,3000.0,debt_consolidation,2026-01-05,2024-08-02
6300,200,10500.0,debt_consolidation,2027-11-07,2024-11-25
6301,3720,7200.0,debt_consolidation,2027-08-07,2024-09-18
6302,3616,5100.0,debt_consolidation,2026-11-21,2024-11-06
6303,842,6000.0,debt_consolidation,2026-09-03,2024-12-27
6304,3127,5000.0,debt_consolidation,2026-11-30,2024-03-19
