customer_id,age,job,marital,education,default,balance,debt,income,tenure,nps,dependents,customer_lifetime_value
2617,52,management,single,tertiary,0,1240.95,8605.56,5844.88,43,10,4,988.24
1876,30,technician,married,secondary,0,1242.62,41740.79,5895.58,19,8,4,692.08
2296,49,management,married,tertiary,0,1243.47,30554.75,6201.7,33,9,5,1176.15
2827,39,unknown,married,secondary,0,1243.59,23870.46,6103.65,31,0,1,841.12
1659,48,management,married,primary,0,1243.73,13489.54,5824.37,35,7,1,1123.58
845,56,unknown,married,tertiary,0,1248.36,22232.31,6289.5,49,10,2,1088.27
1789,43,technician,married,secondary,0,1249.15,31976.97,6119.44,37,5,3,819.86
1088,38,self-employed,married,secondary,0,1255.39,16199.96,6078.15,36,9,4,954.46
2172,45,management,married,tertiary,0,1256.26,9551.59,6171.07,35,10,2,1231.33
1269,47,blue-collar,single,unknown,0,1258.38,40118.83,5856.58,48,9,2,1073.44
2570,56,self-employed,single,secondary,0,1259.07,36381.84,5714.48,36,8,3,1123.65
1186,21,technician,single,primary,0,1259.22,23558.77,6198.24,36,7,0,529.13
2912,28,blue-collar,married,secondary,0,1261.76,27656.45,5478.96,17,10,2,695.38
924,20,unknown,single,secondary,0,1264.67,7106.42,5830.95,21,0,2,400.7
3901,37,entrepreneur,married,secondary,0,1268.52,26151.67,6012.85,22,6,1,952.13
2521,33,management,single,primary,0,1269.13,36104.87,5728.2,22,10,1,734.8
777,56,entrepreneur,married,tertiary,0,1271.63,32210.84,6288.5,45,9,3,1006.0
3438,47,unknown,married,secondary,0,1272.86,46395.99,5283.47,34,0,1,1075.71
3991,43,unknown,married,primary,0,1274.45,49666.43,6423.58,31,9,1,850.58
3316,55,management,married,secondary,0,1274.88,27028.36,5963.83,36,8,4,1288.62
2577,33,unknown,married,secondary,0,1276.36,5233.12,5718.68,28,10,3,702.61
3806,44,self-employed,single,secondary,0,1279.97,14506.46,6104.78,35,10,0,750.55
2583,40,admin.,married,primary,0,1284.58,48891.79,6462.36,36,10,1,834.3
1564,34,entrepreneur,married,tertiary,0,1285.69,10821.71,6107.58,29,5,3,588.02
1645,31,self-employed,single,secondary,0,1285.73,38141.52,5879.2,20,9,1,603.77
3955,41,blue-collar,single,secondary,0,1286.6,27565.49,5586.68,35,10,4,761.3
2028,38,admin.,married,tertiary,0,1287.44,24187.78,5911.39,36,9,3,1018.74
2477,34,entrepreneur,single,unknown,0,1288.75,16938.08,6068.05,30,9,3,720.39
3689,39,management,single,primary,0,1290.11,54058.17,6673.33,36,9,2,817.7
3398,50,management,married,tertiary,0,1291.14,131343.14,6518.1,39,10,4,1024.1
2338,52,blue-collar,married,secondary,0,1291.8,9941.3,5392.5,36,8,5,1195.84
3579,20,entrepreneur,single,secondary,0,1293.72,23190.98,6361.15,15,10,1,176.2
1224,55,entrepreneur,married,secondary,0,1298.85,17337.67,6130.36,38,10,1,1167.4
1107,53,management,married,primary,0,1299.11,5214.59,5909.6,36,10,3,1030.91
724,41,entrepreneur,married,secondary,0,1299.71,8435.75,6340.53,36,3,4,1020.78
1106,40,self-employed,married,tertiary,0,1303.83,24646.05,5963.43,36,0,3,986.85
2144,42,admin.,married,tertiary,0,1306.22,8754.43,6091.09,26,5,3,795.99
2902,40,entrepreneur,single,secondary,0,1306.83,13294.35,6235.66,36,10,3,943.29
3409,35,unknown,divorced,tertiary,0,1307.97,9664.24,5813.45,27,8,3,971.87
1856,45,self-employed,married,secondary,0,1308.44,17588.48,6329.44,36,5,0,1277.8
2434,52,blue-collar,married,tertiary,0,1312.02,18920.3,5992.11,36,10,2,1201.77
2352,20,technician,single,secondary,0,1312.81,9551.3,6071.06,19,10,1,308.1
3267,40,self-employed,married,secondary,0,1316.44,36340.9,6146.2,32,0,1,1037.26
3004,39,technician,single,tertiary,0,1319.16,9598.32,6144.84,32,9,1,1037.13
2366,28,unknown,single,secondary,0,1320.25,22411.77,6275.28,36,5,0,610.22
3131,34,entrepreneur,married,secondary,0,1322.17,7040.99,6532.74,27,10,3,773.08
2890,30,self-employed,single,secondary,0,1323.42,86769.0,6034.22,28,9,4,593.38
3605,54,self-employed,married,tertiary,0,1324.15,23990.24,6231.06,34,3,3,994.55
1347,41,admin.,single,tertiary,0,1326.17,8810.33,6284.57,31,10,1,818.99
2480,38,blue-collar,married,unknown,0,1326.94,12597.26,5856.1,27,10,1,746.14
3526,39,entrepreneur,married,secondary,0,1327.72,20240.03,6185.78,36,7,3,815.07
1359,55,self-employed,single,tertiary,0,1328.03,10180.63,6201.4,40,9,0,1015.94
1773,46,admin.,married,secondary,0,1328.07,22357.86,6077.51,36,10,2,1250.7
908,60,self-employed,married,secondary,0,1328.15,12156.24,6446.68,36,0,3,1121.23
1260,29,self-employed,married,secondary,0,1328.77,7643.68,6090.74,18,0,2,685.36
1828,72,entrepreneur,single,secondary,0,1333.78,20286.01,6109.18,56,10,3,1269.91
2435,32,unknown,single,primary,0,1338.13,14755.8,6135.09,16,8,3,777.3
2118,38,self-employed,married,secondary,0,1343.12,137694.4,5641.0,36,2,1,825.5
2848,34,self-employed,married,tertiary,0,1348.94,39320.72,6315.58,26,1,5,719.69
2119,38,self-employed,single,secondary,0,1349.68,9441.53,6497.62,30,10,3,871.29
744,57,management,married,secondary,0,1350.92,46406.28,6327.6,38,3,1,990.91
1085,58,unknown,single,tertiary,0,1354.67,14564.67,6440.95,39,10,3,1060.75
3577,51,management,single,secondary,0,1357.32,7691.73,6087.95,38,10,1,1123.5
1211,50,unknown,married,secondary,0,1359.11,20688.8,6384.8,37,10,2,1135.78
2373,54,management,divorced,secondary,0,1359.42,23767.73,6295.13,36,1,1,1075.61
2576,41,entrepreneur,single,secondary,0,1360.92,51283.57,6377.89,26,3,5,818.08
3257,43,management,married,secondary,0,1361.08,8449.0,6637.24,38,10,2,772.62
3666,44,admin.,married,tertiary,0,1363.05,16378.84,5566.34,33,8,2,897.34
3216,42,blue-collar,single,secondary,0,1363.83,33758.19,5632.84,29,8,2,816.32
3739,56,admin.,single,tertiary,0,1366.59,9519.64,5792.5,36,1,3,1001.53
3102,41,management,divorced,secondary,0,1370.44,7884.17,5892.73,35,10,0,1012.26
1850,46,services,married,secondary,0,1372.02,34260.54,5479.81,30,0,2,1189.38
1806,34,self-employed,single,secondary,0,1375.7,3338.73,5943.99,18,0,3,684.04
801,50,admin.,married,primary,0,1381.78,44190.16,7028.72,45,7,4,1200.33
1607,37,management,married,secondary,0,1384.75,147783.5,6027.38,36,8,3,737.35
2330,46,admin.,married,primary,0,1385.05,12966.79,5828.8,31,9,1,1143.7
1053,24,admin.,single,secondary,0,1386.03,23476.78,6634.59,21,10,3,596.58
1232,55,self-employed,single,tertiary,0,1386.7,19953.04,6478.33,36,10,0,1054.59
3243,58,technician,married,secondary,0,1388.24,33083.21,6402.56,44,8,0,1202.92
1105,29,unknown,married,secondary,0,1389.62,12978.04,6470.97,23,10,3,644.45
2420,44,unknown,married,secondary,0,1391.67,28931.7,6655.37,35,9,3,985.09
2562,23,management,married,primary,0,1396.9,49143.77,5993.22,18,6,5,276.44
1785,41,management,single,secondary,0,1401.19,32092.12,6682.69,36,10,1,985.31
3306,49,entrepreneur,married,secondary,0,1405.89,9811.18,5606.4,35,10,1,1037.13
993,30,management,married,secondary,0,1406.24,52069.99,6504.62,22,10,1,773.97
934,46,unknown,divorced,tertiary,0,1411.83,41002.36,6411.44,41,9,1,979.02
3260,43,self-employed,married,primary,0,1412.16,9420.1,6171.62,36,10,4,884.49
3387,31,technician,divorced,tertiary,0,1412.99,4500.6,5640.23,23,10,1,702.78
2336,38,technician,married,tertiary,0,1415.83,12848.05,5887.71,36,0,3,824.35
3382,33,management,married,secondary,0,1415.92,22050.3,6212.22,36,10,1,604.17
3162,31,technician,married,secondary,0,1416.26,26246.31,6623.02,36,7,2,760.66
1984,39,admin.,married,primary,0,1420.33,41869.58,5787.4,33,2,3,882.07
750,48,management,married,tertiary,0,1422.83,16111.78,6028.25,36,9,1,980.0
3485,44,unknown,married,primary,0,1424.68,22333.55,6112.32,32,9,3,782.64
1686,45,self-employed,single,tertiary,0,1425.44,23545.93,6269.41,25,10,2,1045.82
2201,32,entrepreneur,married,unknown,0,1426.13,21424.88,6443.43,24,0,1,656.83
748,27,technician,married,secondary,0,1426.66,33985.68,6243.55,19,10,1,641.24
3111,24,self-employed,divorced,secondary,0,1427.75,42629.92,6347.73,36,10,1,320.99
3353,56,management,married,secondary,0,1429.61,16315.27,6060.03,36,0,2,1274.67
2116,41,entrepreneur,married,primary,0,1430.46,28608.61,6503.64,36,8,3,873.21
717,56,technician,married,secondary,0,1433.31,3745.1,5754.9,43,0,2,1198.7
1753,48,admin.,married,tertiary,0,1435.55,18642.7,6880.9,35,6,2,1190.44
1353,53,technician,single,unknown,0,1435.71,7578.7,6702.71,48,10,3,1004.0
3518,42,unknown,married,tertiary,0,1438.0,19732.02,6087.77,33,10,3,973.56
3908,41,technician,married,unknown,0,1439.41,12516.51,6667.16,29,8,5,892.48
2876,54,admin.,single,secondary,0,1439.98,27607.91,6272.22,36,10,2,1291.05
2564,47,technician,married,tertiary,0,1440.43,3864.65,6189.71,29,2,3,1142.71
1536,64,self-employed,single,secondary,0,1442.2,14680.99,6509.09,58,3,3,1237.7
823,29,admin.,married,secondary,0,1444.99,18372.94,6490.23,25,4,3,695.71
1594,40,entrepreneur,married,tertiary,0,1447.74,30921.21,6242.27,26,4,2,962.91
1804,21,technician,single,secondary,0,1448.48,42340.82,5937.01,36,7,5,233.31
1986,22,technician,single,secondary,0,1456.07,204075.2,6227.22,11,3,3,290.71
2869,26,admin.,married,secondary,0,1456.14,12018.17,6202.19,36,0,2,614.28
1352,37,entrepreneur,married,primary,0,1458.27,26347.01,6544.54,22,7,2,982.84
2766,42,management,divorced,secondary,0,1459.76,2713.37,6268.45,37,7,4,909.47
1456,56,admin.,married,secondary,0,1461.37,51984.66,6115.46,36,0,2,1198.74
2918,47,admin.,single,unknown,0,1461.96,23498.37,6323.32,38,10,3,1017.7
974,45,entrepreneur,married,tertiary,0,1464.19,11377.74,5882.21,37,10,3,988.68
930,54,admin.,married,primary,0,1465.04,62812.37,7048.12,37,0,4,1238.71
2177,43,management,married,primary,0,1467.3,14679.94,5566.29,32,8,3,973.62
1303,29,admin.,divorced,secondary,0,1470.05,14390.91,6869.42,21,5,2,693.85
3104,24,entrepreneur,single,tertiary,0,1470.94,27643.52,6488.51,20,6,3,542.49
2356,32,unknown,single,secondary,0,1471.96,16021.48,6347.05,27,7,2,684.35
1195,52,unknown,single,tertiary,0,1472.33,11381.08,6206.38,48,9,3,1239.97
1240,40,entrepreneur,married,primary,0,1477.82,72377.73,6022.02,33,1,2,825.0
781,26,admin.,single,tertiary,0,1480.19,18131.17,6434.37,18,10,3,753.1
2697,44,technician,married,primary,0,1484.79,22653.82,6947.39,41,10,1,788.98
1904,39,blue-collar,single,secondary,0,1485.68,31827.25,5865.66,33,10,1,1036.74
3628,47,technician,single,secondary,0,1487.65,11380.81,6360.17,40,9,0,1021.78
3828,28,self-employed,single,unknown,0,1493.38,34040.41,6543.79,27,10,2,637.6
3250,45,entrepreneur,single,secondary,0,1501.14,16461.55,6346.62,42,8,4,1152.43
865,42,management,married,primary,0,1504.07,55361.53,6107.75,31,10,2,915.6
3756,50,management,single,secondary,0,1508.09,33917.03,6115.91,31,7,2,1013.45
1697,50,technician,married,tertiary,0,1509.58,41529.76,6401.2,36,0,1,1108.64
1374,54,technician,married,tertiary,0,1511.84,48490.87,6083.22,36,10,4,1115.07
3226,39,unknown,married,secondary,0,1515.59,30910.0,6904.21,36,0,1,743.95
2628,39,technician,divorced,secondary,0,1515.7,46466.31,6494.63,36,9,0,720.71
2131,29,self-employed,married,secondary,0,1519.85,9213.04,6404.98,36,7,1,612.99
2756,36,self-employed,single,tertiary,0,1523.26,5583.88,6417.75,36,10,0,715.94
1833,53,entrepreneur,single,secondary,0,1523.45,17925.73,6350.89,41,10,4,1146.1
3556,31,management,married,tertiary,0,1527.01,10492.55,6547.15,36,9,3,720.3
2844,40,technician,married,tertiary,0,1529.15,15733.58,6089.02,26,10,4,721.53
3389,34,technician,married,tertiary,0,1529.59,14380.09,6130.03,36,6,1,707.04
2399,20,admin.,single,secondary,0,1529.98,37115.01,6899.58,17,8,1,546.58
1797,31,management,married,tertiary,0,1533.1,8742.83,6415.6,19,8,2,699.13
3672,40,technician,married,tertiary,0,1533.93,54845.89,6357.68,36,9,1,987.25
3686,40,entrepreneur,divorced,secondary,0,1534.63,29797.72,6287.35,31,10,2,838.9
940,30,admin.,married,primary,0,1536.23,10035.91,6479.25,30,10,4,733.3
2659,29,technician,married,secondary,0,1537.3,5847.81,6420.63,27,10,2,737.55
1279,41,self-employed,single,primary,0,1539.58,23107.69,6086.13,28,5,4,916.33
2416,47,entrepreneur,divorced,secondary,0,1548.32,14939.78,6384.63,47,7,2,985.47
3744,39,unknown,married,primary,0,1548.74,7892.56,6663.89,27,8,4,915.9
1762,34,unknown,single,secondary,0,1550.86,40333.6,6818.0,23,10,1,587.37
3548,48,self-employed,married,secondary,0,1553.29,44073.96,6138.09,34,5,2,1150.0
3712,61,management,single,primary,0,1557.68,12495.11,6060.28,45,3,2,1117.3
1163,34,admin.,married,secondary,0,1559.54,27764.19,6702.72,24,10,0,587.22
1008,33,technician,married,secondary,0,1560.41,10073.46,6860.33,36,9,3,761.99
671,36,self-employed,single,tertiary,0,1561.52,7279.48,6407.16,25,0,4,745.4
3383,31,entrepreneur,single,primary,0,1563.02,101724.78,6588.13,21,10,3,597.46
2897,45,blue-collar,single,secondary,0,1563.62,22837.19,5514.49,36,10,4,1110.75
1798,51,admin.,single,primary,0,1566.03,6732.03,6522.32,36,2,3,1298.59
1389,47,entrepreneur,married,primary,0,1566.5,9005.11,6453.46,36,8,0,1226.9
948,62,unknown,married,secondary,0,1568.0,15445.29,6258.97,53,10,3,1099.73
1853,62,admin.,married,secondary,0,1568.78,9721.87,5838.61,53,5,1,977.74
3066,33,technician,married,secondary,0,1569.08,16498.85,6260.6,32,1,4,708.17
1300,45,unknown,single,secondary,0,1570.33,19175.07,6625.68,41,5,3,1188.01
3328,33,admin.,single,tertiary,0,1571.98,10693.23,6211.39,28,10,2,626.61
3898,31,management,married,secondary,0,1573.84,10857.82,6587.47,22,8,4,715.57
3182,42,unknown,single,secondary,0,1576.8,35687.1,6933.58,36,7,2,999.1
3682,39,admin.,single,primary,0,1584.91,57295.98,6295.19,36,9,1,998.78
2353,39,management,single,primary,0,1585.58,11693.48,6462.39,38,9,3,927.13
1266,50,self-employed,married,primary,0,1587.2,72577.91,6638.54,40,8,3,1249.94
2035,34,unknown,married,tertiary,0,1591.63,21041.23,6369.93,18,8,3,698.46
3731,35,unknown,married,primary,0,1592.94,33373.05,5642.72,27,9,4,823.85
1164,37,management,married,secondary,0,1594.06,3745.89,6413.07,25,10,4,994.92
1355,33,unknown,married,secondary,0,1595.38,20559.54,6625.88,23,4,5,612.82
1513,40,management,married,secondary,0,1599.9,6102.52,5850.99,36,10,3,754.97
2057,60,self-employed,married,tertiary,0,1601.55,14866.06,6655.49,49,7,4,992.53
1512,45,self-employed,married,secondary,0,1601.8,17831.33,6438.62,36,5,4,1155.11
2699,45,admin.,single,secondary,0,1603.56,33108.72,6359.23,34,6,2,1217.88
959,50,technician,married,tertiary,0,1603.58,4654.31,6630.59,35,8,1,1244.99
2485,32,admin.,married,secondary,0,1605.01,29272.56,6318.62,36,5,5,619.74
1238,40,management,married,secondary,0,1607.23,80482.4,6973.4,34,10,4,855.49
2566,28,technician,single,secondary,0,1607.62,17545.31,6393.28,22,10,2,641.51
2956,58,self-employed,married,secondary,0,1613.61,6370.72,6536.8,49,10,1,984.5
3529,36,technician,single,tertiary,0,1613.83,25687.68,6767.68,32,9,4,797.93
951,35,admin.,married,primary,0,1616.42,6621.53,6485.44,36,10,3,942.37
3520,57,self-employed,single,secondary,0,1619.5,29116.43,6517.39,36,5,0,1010.76
1921,50,unknown,married,tertiary,0,1623.63,27572.58,6593.52,33,9,1,1184.76
1065,37,unknown,single,secondary,0,1623.85,21160.03,6498.17,23,0,4,754.66
2218,43,entrepreneur,married,tertiary,0,1625.51,10785.24,6956.63,37,3,3,1008.82
3743,56,entrepreneur,married,secondary,0,1627.06,5493.01,6429.57,37,2,3,1207.69
1641,35,admin.,single,primary,0,1629.37,97863.83,6688.24,31,9,3,1037.47
868,57,self-employed,single,unknown,0,1630.72,28476.71,6521.81,39,6,1,1289.41
844,35,self-employed,married,tertiary,0,1637.65,4803.93,6366.21,33,10,3,973.79
968,31,technician,married,primary,0,1641.69,66223.25,6309.37,36,10,4,639.78
928,39,self-employed,married,tertiary,0,1642.71,24997.13,6921.81,36,10,2,737.0
2919,25,technician,married,secondary,0,1642.98,11012.21,6824.27,36,10,3,712.57
2764,42,admin.,married,secondary,0,1644.26,32754.64,6289.23,36,8,1,796.32
3413,38,unknown,married,secondary,0,1646.97,90231.85,6404.33,31,9,4,842.93
1480,37,self-employed,single,secondary,0,1651.22,195962.99,7062.41,36,10,3,823.05
1343,48,management,married,secondary,0,1651.61,9484.04,7102.23,37,8,1,1091.76
2777,52,entrepreneur,married,secondary,0,1653.32,9468.74,7218.23,38,9,2,1251.6
1119,57,management,married,tertiary,0,1654.91,12790.37,7147.85,47,9,1,1190.5
730,49,technician,single,secondary,0,1656.67,35158.93,6794.75,38,7,1,1136.59
2865,38,management,single,primary,0,1660.75,43005.28,6736.18,36,2,1,1027.12
3791,45,self-employed,married,tertiary,0,1661.1,11704.92,7090.71,43,10,0,1256.77
1250,60,entrepreneur,married,primary,0,1663.09,4457.34,6836.29,51,9,3,1053.62
2998,49,self-employed,divorced,secondary,0,1663.96,5813.68,5995.98,36,0,0,1064.11
3254,42,management,divorced,tertiary,0,1664.74,39195.98,6919.63,32,0,1,736.99
3148,26,entrepreneur,divorced,tertiary,0,1665.63,22966.57,6916.8,36,8,3,718.63
2019,64,management,married,tertiary,0,1668.31,21592.72,6866.27,51,8,1,1250.62
1231,56,self-employed,married,secondary,0,1669.14,4660.75,6293.13,40,10,2,1186.21
3889,52,admin.,single,secondary,0,1672.25,13293.52,6336.75,36,8,1,1073.72
1356,44,self-employed,married,primary,0,1678.22,7551.11,6726.21,36,8,1,906.81
3703,33,management,married,secondary,0,1679.46,34486.71,6366.25,30,9,1,619.06
1929,51,technician,single,primary,0,1682.37,36863.54,6613.66,46,0,1,1009.53
3274,42,management,divorced,secondary,0,1682.97,34276.81,6573.04,31,3,1,721.62
3150,31,self-employed,single,secondary,0,1689.77,50816.49,6367.42,36,9,4,601.13
3158,44,unknown,married,primary,0,1690.08,33420.05,6702.27,40,0,4,1008.09
3726,44,self-employed,single,secondary,0,1692.23,12434.52,6569.59,40,10,4,899.96
3792,33,technician,divorced,primary,0,1701.15,11759.64,6376.87,22,10,0,762.5
2666,26,self-employed,single,tertiary,0,1704.5,6964.86,6863.7,20,5,3,661.02
3563,28,technician,married,tertiary,0,1708.05,12663.58,6555.91,22,1,3,775.09
3537,59,admin.,married,tertiary,0,1708.8,80864.52,6244.67,46,10,3,986.64
2263,45,unknown,married,tertiary,0,1709.25,18957.24,6510.09,29,9,4,1099.21
1808,51,unknown,married,secondary,0,1709.89,34703.61,6797.23,36,10,2,1159.51
2379,33,unknown,married,secondary,0,1710.13,44407.37,6529.89,27,2,2,683.54
2604,45,management,married,secondary,0,1717.56,14612.76,7160.05,42,10,2,1176.32
810,54,entrepreneur,divorced,tertiary,0,1722.49,15154.38,6648.44,46,9,2,1098.87
1900,41,management,divorced,primary,0,1722.86,89454.29,6573.85,36,8,3,775.12
3031,45,self-employed,married,secondary,0,1726.46,10967.92,6594.23,39,10,3,1214.29
1858,61,self-employed,married,secondary,0,1727.91,22801.7,6881.9,45,1,0,1253.84
3578,39,self-employed,single,secondary,0,1728.93,23465.65,7023.48,36,0,0,747.61
869,64,management,married,secondary,0,1729.65,11265.91,6988.3,36,0,4,1269.51
3801,38,admin.,single,secondary,0,1731.35,14626.49,6551.39,27,6,2,911.21
1601,36,entrepreneur,single,secondary,0,1734.36,10692.96,6663.57,36,7,1,740.05
3259,23,unknown,married,unknown,0,1737.54,1575.42,6823.31,20,10,4,187.15
3154,51,management,married,secondary,0,1744.22,29134.51,6766.81,36,0,2,1152.52
3880,35,admin.,married,secondary,0,1745.97,44329.28,6765.4,36,10,1,802.37
1991,45,unknown,married,tertiary,0,1751.15,44755.47,6705.87,36,5,3,1083.56
2184,39,self-employed,married,secondary,0,1752.36,28220.32,6615.97,31,7,4,856.29
1027,40,admin.,single,secondary,0,1754.56,38718.62,7053.29,28,3,2,776.98
1282,41,management,single,secondary,0,1757.84,10714.61,6462.59,29,1,4,1019.89
2983,32,admin.,single,tertiary,0,1759.0,51089.03,7065.29,23,1,1,683.09
1371,49,management,married,tertiary,0,1760.52,63919.9,6933.25,32,8,4,1143.64
3446,48,unknown,divorced,tertiary,0,1763.24,20876.79,6546.2,37,0,4,989.8
1290,49,self-employed,single,tertiary,0,1763.71,21904.55,7331.18,39,0,0,1144.97
1755,40,self-employed,married,secondary,0,1767.35,33623.18,6424.44,24,9,3,838.07
2150,47,admin.,married,secondary,0,1771.76,31058.46,7065.37,37,6,1,1118.95
2739,34,entrepreneur,married,tertiary,0,1779.15,23717.1,7384.46,35,8,2,683.28
2944,41,management,single,secondary,0,1783.03,53438.91,6904.24,36,10,5,767.75
2768,40,admin.,married,secondary,0,1795.07,54610.05,6408.39,28,8,3,1019.8
3128,26,admin.,single,primary,0,1795.21,14242.61,6945.9,24,10,0,718.94
3664,40,self-employed,single,unknown,0,1802.51,6457.57,6590.78,35,1,3,1016.55
2543,51,management,married,secondary,0,1803.31,24107.06,6909.29,36,5,1,1220.68
3822,40,unknown,married,secondary,0,1803.43,1751.92,6813.18,36,8,3,762.59
3869,27,management,single,primary,0,1805.27,119212.38,7169.55,14,7,5,639.9
1624,56,admin.,married,tertiary,0,1808.75,10327.95,6820.22,36,5,5,1065.48
2731,55,unknown,divorced,tertiary,0,1813.05,13534.95,6776.38,41,0,2,1012.1
3255,41,admin.,married,tertiary,0,1818.53,23645.32,6791.61,41,10,4,812.98
3499,46,management,married,tertiary,0,1824.18,29836.58,6663.89,36,9,3,1154.54
3944,49,self-employed,divorced,secondary,0,1825.67,14781.26,6761.91,32,8,3,1088.97
3562,47,unknown,single,secondary,0,1827.51,58636.64,6746.2,38,7,1,1040.73
981,60,unknown,married,tertiary,0,1830.95,9519.54,6516.65,36,8,2,1230.45
828,47,self-employed,married,secondary,0,1833.32,28918.43,7620.48,36,5,3,1206.86
1599,54,management,married,secondary,0,1836.7,8262.62,6582.8,36,10,0,1118.85
2287,55,self-employed,married,secondary,0,1842.39,3565.12,6466.4,42,7,1,1187.06
1669,52,unknown,single,primary,0,1848.95,22365.86,6829.97,40,8,2,1231.48
2549,50,self-employed,married,secondary,0,1856.87,24568.27,7286.63,35,9,5,1050.42
1759,28,self-employed,married,secondary,0,1857.59,28748.75,6523.5,22,2,4,653.63
2438,29,technician,married,secondary,0,1858.5,77106.81,6859.89,32,9,4,680.39
1636,38,technician,married,tertiary,0,1864.23,6882.07,6908.54,31,8,3,744.4
3719,41,management,married,tertiary,0,1864.76,28740.56,6706.05,28,9,0,756.64
3947,27,admin.,married,secondary,0,1871.69,5523.16,7142.67,21,8,2,658.77
2917,31,self-employed,single,secondary,0,1874.92,40171.05,6646.17,36,10,4,679.85
3604,39,technician,married,secondary,0,1880.55,26756.22,6738.67,33,10,2,721.66
2701,26,technician,married,primary,0,1883.8,27312.92,6997.92,36,10,4,720.82
3669,59,management,single,secondary,0,1884.19,14010.83,6685.34,36,8,2,1139.87
2275,46,self-employed,divorced,secondary,0,1886.97,24104.16,6829.98,37,5,0,1028.69
2080,36,entrepreneur,divorced,secondary,0,1887.38,122037.39,7415.52,36,5,2,917.65
1143,47,self-employed,married,tertiary,0,1888.39,29999.02,7759.29,36,0,3,998.91
1600,43,management,divorced,tertiary,0,1889.52,29749.59,6945.78,42,6,3,1021.6
1112,34,unknown,married,secondary,0,1895.61,14807.45,6651.77,36,10,5,750.67
3581,49,self-employed,married,primary,0,1899.79,10736.72,6417.96,36,0,2,1188.17
1100,56,self-employed,divorced,secondary,0,1901.62,8543.85,7471.42,38,8,3,1201.37
2785,44,entrepreneur,single,secondary,0,1903.75,12490.78,7262.59,36,9,4,903.41
1312,61,management,single,secondary,0,1904.33,15442.47,6814.03,51,4,0,1166.51
3587,20,management,single,secondary,0,1904.48,47900.8,7135.27,12,10,2,191.31
1790,66,unknown,married,primary,0,1905.16,2835.94,6959.34,47,8,2,1200.15
2258,42,entrepreneur,married,primary,0,1906.52,36287.25,7085.35,36,7,3,970.77
2015,50,admin.,married,primary,0,1913.36,15394.55,7590.35,38,1,2,1105.61
3195,41,management,married,tertiary,0,1913.4,25913.54,7301.44,36,0,3,759.1
807,42,technician,married,tertiary,0,1913.85,18297.46,6662.22,29,8,2,933.32
2939,34,unknown,married,tertiary,0,1914.51,10685.82,6931.85,26,1,0,742.44
2528,47,self-employed,married,tertiary,0,1920.83,21234.9,7269.68,34,5,2,1070.93
2198,31,self-employed,divorced,secondary,0,1925.34,28035.81,7274.9,24,10,4,723.54
3144,52,self-employed,married,secondary,0,1926.85,26671.6,6759.02,36,9,3,1039.61
2488,26,management,married,secondary,0,1934.36,18763.78,6891.15,36,8,2,680.81
2410,53,technician,single,secondary,0,1940.95,39498.73,6771.16,42,0,0,1239.18
2428,43,management,married,tertiary,0,1943.55,7294.63,6776.36,36,8,2,861.01
3224,32,entrepreneur,married,secondary,0,1945.5,15538.86,7464.58,32,10,1,750.11
2197,38,admin.,divorced,secondary,0,1947.46,14006.62,7018.03,27,9,4,762.58
2232,44,self-employed,married,secondary,0,1948.76,30807.67,7405.15,26,7,3,748.06
3068,43,admin.,single,unknown,0,1950.93,141618.62,6847.13,38,10,1,841.51
3860,50,technician,married,secondary,0,1951.31,14042.85,6765.13,36,10,2,1144.54
1654,43,entrepreneur,single,secondary,0,1954.17,24412.04,7658.69,37,10,2,913.49
3622,48,entrepreneur,single,secondary,0,1954.82,15667.39,7319.08,35,10,2,1136.06
3798,48,unknown,married,tertiary,0,1955.06,17077.48,6890.39,36,5,2,1003.9
2205,32,admin.,single,secondary,0,1956.52,57028.01,7091.89,29,10,2,779.69
2106,27,entrepreneur,married,secondary,0,1958.42,26175.25,7092.48,21,10,2,645.25
1235,20,admin.,single,tertiary,0,1959.5,10624.39,7162.16,13,9,2,359.96
3668,48,unknown,married,tertiary,0,1963.7,40912.54,6517.51,39,9,1,1226.61
2945,36,self-employed,divorced,tertiary,0,1963.99,6361.83,7581.41,31,6,3,980.49
2629,47,management,single,tertiary,0,1965.51,7633.61,7180.44,36,10,2,1001.8
1952,45,entrepreneur,married,primary,0,1973.32,36010.53,7742.06,41,7,5,1073.02
2517,34,entrepreneur,divorced,secondary,0,1976.69,6499.06,6508.12,25,0,1,666.66
2973,45,unknown,single,tertiary,0,1981.14,35833.99,6706.29,37,10,2,1157.72
1225,40,self-employed,single,primary,0,1986.36,25919.7,6922.25,29,10,2,771.83
2741,30,entrepreneur,single,secondary,0,1989.4,24656.8,6792.97,18,0,2,677.1
3833,43,entrepreneur,married,secondary,0,1996.59,55941.88,7311.68,30,6,3,828.88
1213,36,entrepreneur,single,secondary,0,1996.75,18960.14,7240.94,25,4,3,1021.49
1977,51,entrepreneur,married,secondary,0,1997.36,16517.57,6874.34,36,9,0,1161.83
2447,53,management,married,tertiary,0,2000.08,43816.88,7489.23,36,7,1,988.59
3552,43,admin.,married,tertiary,0,2003.54,13217.16,7425.72,36,10,5,936.63
2885,38,self-employed,single,secondary,0,2006.44,8135.97,6632.07,36,8,4,993.73
